analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
FBN2,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,1.6428485006400324,0.0,44,False
CRIM1,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,0.5228784058522401,0.0,44,False
SPINT1,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,1.2580821030664284,0.0,44,False
ERVV-1,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,1.441183006724818,0.0,44,False
STC2,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,True,-1.0403649986655132,-1.887926689775067,44,False
ALPP,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,3.1171265986218786,0.0,44,False
TFF3,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,1.1002499384936466,0.0,44,False
NECTIN4,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,0.6613781401789127,0.0,44,False
CSH1,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,2.434099066279565,0.0,44,False
LYPD3,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,0.5507244029419534,0.0,44,False
DDR1,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,0.8660389764334588,0.0,44,False
CRLF1,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,True,-0.9432695031510516,-2.1114621351916862,44,False
INSL4,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,1.173529410262129,0.0,44,False
HSPB6,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,0.8592648678854609,0.0,44,False
IGSF3,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,1.589344080691462,0.0,44,False
KIAA0319,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,True,1.2175457784512824,37.203044458547105,44,False
IGFBP4,2_minus_1,0.0,1.1368683772161603e-13,1.8831890295533574e-11,False,0.6354031474686368,0.0,44,False
TFPI2,2_minus_1,1.0,2.2737367544323206e-13,2.783844652383224e-11,False,0.9737258437070423,0.0,44,False
PZP,2_minus_1,1.0,2.2737367544323206e-13,2.783844652383224e-11,False,1.3530068830901558,0.0,44,False
ADM,2_minus_1,1.0,2.2737367544323206e-13,2.783844652383224e-11,False,0.6277980739905696,0.0,44,False
SOD2,2_minus_1,1.0,2.2737367544323206e-13,2.783844652383224e-11,True,-0.28273541384656764,-1.9470200629881103,44,False
CGB3_CGB5_CGB8,2_minus_1,1.0,2.2737367544323206e-13,2.783844652383224e-11,True,-2.0832989107531885,-40.814780135709924,44,False
RET,2_minus_1,1.0,2.2737367544323206e-13,2.783844652383224e-11,False,0.5564919587507063,0.0,44,False
TREML2,2_minus_1,2.0,3.410605131648481e-13,3.8417056202888484e-11,False,0.7800561762231125,0.0,44,False
