analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
Timepoint,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,1.0,1.0473057147783569,13,False
CAPS,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.7604316207836468,1.3877712336859152,13,False
BCL2,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.3362703587729631,1.5330998261285753,13,False
KLK1,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,-0.25926982221841,-37.14672524666544,13,False
AHCY,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.8658285534887491,2.1865545391847765,13,False
KCTD5,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.5247242643448946,3.2294993362304263,13,False
IL1RL1,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,1.2512453534298373,2.2064404544116165,13,False
GABARAP,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.3693171391426111,37.73905028704294,13,False
RNASE6,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.1619068682115491,1.5710440803096122,13,False
MAMDC2,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.24236286683469016,1.3648117591328088,13,False
FAM3C,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.2713240833879546,2.3339854734195993,13,False
TXNRD1,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.41817854032624563,2.5021779263987796,13,False
TMEM25,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,-0.1909948169107937,-35.87223876884799,13,False
CILP,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,0.6287346130469462,4.883970198947632,13,False
TPSAB1,5_minus_4,0.0,0.000244140625,0.04044117647058824,True,-0.08214961441779767,-35.64420368739399,13,False
TFF3,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.3705916750097906,0.923716290936309,13,False
ADGRF5,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.4259658099204923,1.7024278868414673,13,False
SEZ6,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.45983858259249283,37.44051754907315,13,False
KIAA0319,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,-0.4285441130482869,-2.8275386830777514,13,False
LMOD1,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.7325164893794216,2.605952939128052,13,False
ACTA2,5_minus_4,0.0,0.00048828125,0.04741379310344828,True,0.524659797102824,1.879948102555251,13,False
GRSF1,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.5334564599464706,38.15223653077274,13,False
PGA4,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.1989616158724492,37.00246325133067,13,False
FOXJ3,5_minus_4,1.0,0.00048828125,0.04741379310344828,True,0.47922313820634155,38.271751725371175,13,False
FKBPL,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.4524961434152831,2.2964398641768233,13,False
ADD1,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,1.3369354361079893,39.901279926768005,13,False
OXT,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.3418940995073987,0.6689632342957508,13,False
DNPEP,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.5704234404116576,38.697649118940056,13,False
PCDH17,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,-0.1949970084688922,-1.0150478536102296,13,False
NID1,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.3700076881909985,1.08698921045417,13,False
LMNB2,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.2618184086164535,2.2645421845079277,13,False
OGFR,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.2370035831040498,37.34323078558223,13,False
TREML2,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,-0.3131198889148148,-1.5356137812132997,13,False
PRG2,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.1528121941827802,36.532463788755514,13,False
ANXA1,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.33433067142799866,3.7189106147524087,13,False
PSME2,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.4759749323681145,38.32339520091314,13,False
CASP8,5_minus_4,2.0,0.000732421875,0.049107142857142856,True,0.5381783029109632,2.776817254703704,13,False
