analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
PZP,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,1.644110153324414,34.39418707660647,25,False
MMP12,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,-0.7395720697347481,-2.793260587414217,25,False
GGT1,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,-0.3841761344938272,-5.555281679540884,25,False
STC2,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,-1.226653674547498,-2.2306449600764404,25,False
DRAXIN,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,-0.4743549902394504,-5.256410319102052,25,False
CCL28,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,1.561121728036879,36.643438789296816,25,False
CRLF1,2_minus_1,0.0,5.960464477539063e-08,5.245208740234375e-06,True,-1.1472728378842825,-3.181401580537404,25,False
CGB3_CGB5_CGB8,2_minus_1,1.0,1.1920928955078125e-07,8.392333984375e-06,True,-2.167955044289551,-41.141790298883016,25,False
SHBG,2_minus_1,1.0,1.1920928955078125e-07,8.392333984375e-06,True,0.44776481853904676,35.652558150332304,25,False
MDGA1,2_minus_1,1.0,1.1920928955078125e-07,8.392333984375e-06,True,-0.4513963468345182,-38.295587498062154,25,False
CD8A,2_minus_1,1.0,1.1920928955078125e-07,8.392333984375e-06,True,-0.6698206421823438,-2.47265327465614,25,False
PRG2,2_minus_1,1.0,1.1920928955078125e-07,8.392333984375e-06,True,1.0920413632330226,37.87303504710115,25,False
ENPP5,2_minus_1,1.0,1.1920928955078125e-07,8.392333984375e-06,True,-0.3665661862481777,-3.843257054641781,25,False
DBH,2_minus_1,2.0,1.7881393432617188e-07,1.0946522588315219e-05,True,-0.4014268046403308,-38.19189241723763,25,False
MEPE,2_minus_1,2.0,1.7881393432617188e-07,1.0946522588315219e-05,True,-0.2971421104010449,-36.837275712431136,25,False
IL1RL2,2_minus_1,2.0,1.7881393432617188e-07,1.0946522588315219e-05,True,-0.7885930995894466,-39.095573665617074,25,False
CBLN4,2_minus_1,2.0,1.7881393432617188e-07,1.0946522588315219e-05,True,-0.3475820517311473,-1.6193297123361683,25,False
RGMA,2_minus_1,3.0,2.980232238769531e-07,1.613910381610577e-05,True,-0.30213475606975415,-37.1872454318882,25,False
IGFBP1,2_minus_1,3.0,2.980232238769531e-07,1.613910381610577e-05,True,1.22908338333573,37.71489319313753,25,False
CR2,2_minus_1,4.0,4.172325134277344e-07,2.0257357893318967e-05,True,-0.3599716995660235,-3.550800446526963,25,False
SPINK2,2_minus_1,4.0,4.172325134277344e-07,2.0257357893318967e-05,True,-0.4191078543622258,-5.765777465325351,25,False
FCRL1,2_minus_1,4.0,4.172325134277344e-07,2.0257357893318967e-05,True,-0.28592666675746137,-1.367617523243144,25,False
NPTX2,2_minus_1,5.0,5.960464477539062e-07,2.6642330109126984e-05,True,-0.6021425516734416,-37.90650906313122,25,False
Timepoint,2_minus_1,0.0,5.733031437583869e-07,2.6642330109126984e-05,True,1.0,1.584962500721156,25,False
CHAD,2_minus_1,5.0,5.960464477539062e-07,2.6642330109126984e-05,True,-0.4241846350356475,-37.71358967192369,25,False
MEGF10,2_minus_1,6.0,8.344650268554688e-07,3.35693359375e-05,True,-0.2665088447121146,-1.7131817690270548,25,False
SOD2,2_minus_1,6.0,8.344650268554688e-07,3.35693359375e-05,True,-0.3709547620387863,-2.1316764794010705,25,False
TNFRSF17,2_minus_1,6.0,8.344650268554688e-07,3.35693359375e-05,True,-0.3052353256075177,-3.3678242358420656,25,False
CA14,2_minus_1,6.0,8.344650268554688e-07,3.35693359375e-05,True,-0.4764800873204489,-38.089380768732056,25,False
HJV,2_minus_1,7.0,1.1324882507324219e-06,4.30957691089527e-05,True,0.42664012880690433,34.36750637009639,25,False
PGLYRP2,2_minus_1,8.0,1.4901161193847656e-06,5.449567522321429e-05,True,-0.2827985677713808,-37.3041533434801,25,False
MEGF9,2_minus_1,8.0,1.4901161193847656e-06,5.449567522321429e-05,True,0.3180262251408868,36.48021631533328,25,False
LHB,2_minus_1,8.0,1.4901161193847656e-06,5.449567522321429e-05,True,-1.5039901530077255,-6.094364911002131,25,False
LAIR2,2_minus_1,9.0,1.9669532775878906e-06,6.838198061342593e-05,True,-0.9040378155012028,-1.773727473188147,25,False
CPE,2_minus_1,9.0,1.9669532775878906e-06,6.838198061342593e-05,True,-0.2681160757506871,-37.29184734424819,25,False
FST,2_minus_1,9.0,1.9669532775878906e-06,6.838198061342593e-05,True,1.0731002010948174,36.63225925022576,25,False
SELL,2_minus_1,10.0,2.562999725341797e-06,7.931216732486263e-05,True,-0.24414620962473738,-2.4983835979635414,25,False
FGFBP2,2_minus_1,10.0,2.562999725341797e-06,7.931216732486263e-05,True,0.2625456565620582,36.99995720012498,25,False
SOST,2_minus_1,10.0,2.562999725341797e-06,7.931216732486263e-05,True,-0.44225722551012536,-2.9351624009334234,25,False
KLK1,2_minus_1,10.0,2.562999725341797e-06,7.931216732486263e-05,True,-0.2529693407435909,-36.541825680853115,25,False
