analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
PILRA,2_minus_1,399.0,0.020665866669398625,0.07394546447398542,False,0.11809148212916751,0.0,50,False
NRXN3,2_minus_1,399.0,0.020665866669398625,0.07394546447398542,False,-0.1827325547592035,-35.8360306159774,50,False
FGF5,2_minus_1,399.0,0.020665866669398625,0.07394546447398542,False,-0.09246328888966135,-32.75698191445105,50,False
FLT3LG,2_minus_1,399.0,0.020665866669398625,0.07394546447398542,False,0.10238097956586915,33.97121792319843,50,False
ENTPD2,2_minus_1,399.0,0.020665866669398625,0.07394546447398542,False,-0.14821470171662585,-35.73386669901642,50,False
ADA,2_minus_1,399.0,0.020665866669398625,0.07394546447398542,False,-0.08937307296145,-35.49033321597381,50,False
CELA2A,2_minus_1,400.0,0.02122367163684835,0.0758449991489403,False,-0.07798926014651691,0.0,50,False
EFEMP1,2_minus_1,239.0,0.02153551737775828,0.07686187190845033,False,0.0,0.0,50,False
FURIN,2_minus_1,401.0,0.021794286702137455,0.07758876277271691,False,0.11086128773193442,0.0,50,False
SCN2A,2_minus_1,401.0,0.021794286702137455,0.07758876277271691,False,-0.404713088468331,0.0,50,False
ABL1,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,0.15349491101738189,0.0,50,False
FSTL3,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,-0.10693331491809817,0.0,50,False
KRT18,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,0.11506393961824729,0.0,50,False
IL10RA,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,-0.20132076488798045,-35.773954825165475,50,False
CD59,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,-0.06718891309012881,0.0,50,False
ANXA11,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,0.0805934064847068,0.0,50,False
DKK3,2_minus_1,402.0,0.02237794255729675,0.07896777724479655,False,-0.10466833531106705,-2.9234372035406317,50,False
SIGLEC10,2_minus_1,403.0,0.022974872408266123,0.08087155087709674,False,0.1174663385555634,0.0,50,False
CCN2,2_minus_1,403.0,0.022974872408266123,0.08087155087709674,False,0.1566608528832168,0.0,50,False
TFAP2A,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,-0.2970364328473901,-37.58198754335533,50,False
LPL,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,-0.23174317944294767,-1.0483901855488738,50,False
MBL2,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,0.14772233087039466,0.0,50,False
CALCOCO1,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,0.43969189761476224,0.0,50,False
FLT1,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,-0.10286741253838905,0.0,50,False
ADGRE1,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,0.1309820590266213,35.101132810250434,50,False
ACTN4,2_minus_1,404.0,0.023585311964122724,0.08230017161210607,False,-0.12707376190361142,-29.740861057451564,50,False
CKMT1A_CKMT1B,2_minus_1,405.0,0.02420949942225903,0.08416537083096472,False,-0.30647019061003544,-37.272714006436395,50,False
RPS10,2_minus_1,405.0,0.02420949942225903,0.08416537083096472,False,-0.16026869485361694,-36.686339668366834,50,False
LGALS4,2_minus_1,405.0,0.02420949942225903,0.08416537083096472,False,0.13173284588632947,0.0,50,False
PCNA,2_minus_1,318.0,0.024330705828063497,0.08448245081606265,False,-0.16082441176178353,0.0,50,False
EDNRB,2_minus_1,406.0,0.024847675451864504,0.0858540540766263,False,-0.12241492870304235,0.0,50,False
CD200R1,2_minus_1,406.0,0.024847675451864504,0.0858540540766263,False,-0.06295274855033242,-0.5894015759240082,50,False
BST2,2_minus_1,406.0,0.024847675451864504,0.0858540540766263,False,0.10569723421133609,0.0,50,False
LAMP1,2_minus_1,406.0,0.024847675451864504,0.0858540540766263,False,-0.09899178997270393,-35.57558923879842,50,False
SPESP1,2_minus_1,407.0,0.025500083179634814,0.08757101735835565,False,-0.1401701683034563,-1.1964042333192855,50,False
NFATC3,2_minus_1,407.0,0.025500083179634814,0.08757101735835565,False,-0.15592705345036892,0.0,50,False
SELENOP,2_minus_1,407.0,0.025500083179634814,0.08757101735835565,False,-0.09045145385302544,-1.834407397529206,50,False
VTCN1,2_minus_1,407.0,0.025500083179634814,0.08757101735835565,False,0.22881712786566025,0.0,50,False
CD160,2_minus_1,407.0,0.025500083179634814,0.08757101735835565,False,0.13955164688092186,0.0,50,False
MRPL52,2_minus_1,320.0,0.025794518631106753,0.08847425635224922,False,-0.14137157190825128,0.0,50,False
CEBPB,2_minus_1,408.0,0.02616696817119646,0.08920845323255354,False,-0.24331005657810495,0.0,50,False
MERTK,2_minus_1,408.0,0.02616696817119646,0.08920845323255354,False,0.060309079601421,33.89075768595882,50,False
SCN4B,2_minus_1,408.0,0.02616696817119646,0.08920845323255354,False,-0.11991549294893936,-2.452386418580564,50,False
AOC1,2_minus_1,408.0,0.02616696817119646,0.08920845323255354,False,0.20336141198330437,0.0,50,False
LGALS7_LGALS7B,2_minus_1,408.0,0.02616696817119646,0.08920845323255354,False,-0.19145345194536229,-36.015522240587,50,False
IKBKG,2_minus_1,409.0,0.026848578410895385,0.09120096116415127,False,0.23177768980267913,0.0,50,False
GSR,2_minus_1,409.0,0.026848578410895385,0.09120096116415127,False,-0.10573257697909984,-34.28709732703093,50,False
CRYBB2,2_minus_1,409.0,0.026848578410895385,0.09120096116415127,False,-0.0579731584114051,-1.6034932082613247,50,False
ACY1,2_minus_1,410.0,0.027545164283727885,0.09334197668228367,False,0.1946134475797946,0.0,50,False
SIRPB1,2_minus_1,410.0,0.027545164283727885,0.09334197668228367,False,0.09321554651607478,0.0,50,False
RBM19,2_minus_1,411.0,0.028256978552906986,0.0954096542026212,False,-0.25067212899510005,-33.38816368752309,50,False
BHMT2,2_minus_1,411.0,0.028256978552906986,0.0954096542026212,False,-0.16722518860884722,-36.06755800853086,50,False
PADI4,2_minus_1,411.0,0.028256978552906986,0.0954096542026212,False,-0.2037791466605396,-31.655264559662545,50,False
FUT8,2_minus_1,412.0,0.02898427633581413,0.0976312466048476,False,0.13031627043318533,0.0,50,False
IL13RA2,2_minus_1,412.0,0.02898427633581413,0.0976312466048476,False,-0.5342559277272589,0.0,50,False
VSIG10L,2_minus_1,413.0,0.029727315082014982,0.09977606587718021,False,-0.23705853153097756,-36.67311463147998,50,False
NT5C1A,2_minus_1,413.0,0.029727315082014982,0.09977606587718021,False,0.19105685563870278,0.0,50,False
SPP1,2_minus_1,413.0,0.029727315082014982,0.09977606587718021,False,-0.10096273825965194,0.0,50,False
GAD1,2_minus_1,325.0,0.02979133016623615,0.09987188779538216,False,-0.22271530343455354,0.0,50,False
IFNL1,2_minus_1,414.0,0.03048635454688231,0.10183816655281208,False,-0.22718125779485226,-33.14897581374546,50,False
AKR7L,2_minus_1,414.0,0.03048635454688231,0.10183816655281208,False,0.39727526366212873,34.7752779289626,50,False
SORT1,2_minus_1,414.0,0.03048635454688231,0.10183816655281208,False,0.11691877572458673,0.0,50,False
MTPN,2_minus_1,415.0,0.031261656763490464,0.1041808585159635,False,-0.20268205882946103,-32.38998470419363,50,False
SPRR1B,2_minus_1,415.0,0.031261656763490464,0.1041808585159635,False,-0.2726273012604572,0.0,50,False
ITGAM,2_minus_1,416.0,0.03205348601661129,0.10619131367385576,False,-0.09505878118748984,-33.816787063356735,50,False
CAMLG,2_minus_1,416.0,0.03205348601661129,0.10619131367385576,False,-0.3719316199798095,-36.783124145071405,50,False
CES1,2_minus_1,416.0,0.03205348601661129,0.10619131367385576,False,0.2071456545518512,0.0,50,False
PSIP1,2_minus_1,416.0,0.03205348601661129,0.10619131367385576,False,-0.11483841974979644,-1.5841561994035205,50,False
RNASE3,2_minus_1,416.0,0.03205348601661129,0.10619131367385576,False,-0.22787294138846947,-36.48376479722757,50,False
CRELD2,2_minus_1,417.0,0.03286210881230289,0.10810712431710859,False,0.1443593798525697,34.91897966079906,50,False
MYL6B,2_minus_1,417.0,0.03286210881230289,0.10810712431710859,False,-0.506452894011988,-37.564765246850214,50,False
ENO3,2_minus_1,417.0,0.03286210881230289,0.10810712431710859,False,-0.17748647160469183,-1.6916690909887764,50,False
BOC,2_minus_1,417.0,0.03286210881230289,0.10810712431710859,False,-0.08909142487907509,-34.739608147876524,50,False
KLRC1,2_minus_1,417.0,0.03286210881230289,0.10810712431710859,False,-0.3061498514731569,-35.78984975805631,50,False
COQ7,2_minus_1,417.0,0.03286210881230289,0.10810712431710859,False,-0.1071291963007639,0.0,50,False
CDKN1A,2_minus_1,418.0,0.033687793845592395,0.11030793891766068,False,0.23888813877818496,34.81707515725384,50,False
LYPLA2,2_minus_1,418.0,0.033687793845592395,0.11030793891766068,False,-0.12567740796110255,0.0,50,False
CDA,2_minus_1,418.0,0.033687793845592395,0.11030793891766068,False,-0.0897692554122161,0.0,50,False
FASLG,2_minus_1,418.0,0.033687793845592395,0.11030793891766068,False,-0.10846645724978637,-3.916415226024502,50,False
CCL13,2_minus_1,420.0,0.03539143616493412,0.11534986601904454,False,-0.22217589078120098,-36.44095629925822,50,False
EPS8L2,2_minus_1,420.0,0.03539143616493412,0.11534986601904454,False,0.126179877733074,0.0,50,False
DCTPP1,2_minus_1,420.0,0.03539143616493412,0.11534986601904454,False,0.1719834390794227,0.0,50,False
CLEC1A,2_minus_1,420.0,0.03539143616493412,0.11534986601904454,False,0.07600810267279656,0.0,50,False
PPP3R1,2_minus_1,422.0,0.037166605079788084,0.12030018379848649,False,-0.11799481749770194,-34.8691702379721,50,False
AGRN,2_minus_1,422.0,0.037166605079788084,0.12030018379848649,False,-0.07113217279824204,0.0,50,False
LACRT,2_minus_1,422.0,0.037166605079788084,0.12030018379848649,False,-0.12073784742160415,-34.07992164911238,50,False
CXADR,2_minus_1,422.0,0.037166605079788084,0.12030018379848649,False,0.23191677491295704,33.710056632729085,50,False
FCER2,2_minus_1,422.0,0.037166605079788084,0.12030018379848649,False,-0.08778496098501475,-35.236682079641795,50,False
NMNAT1,2_minus_1,422.0,0.037166605079788084,0.12030018379848649,False,-0.16213640994379053,0.0,50,False
RAD51,2_minus_1,423.0,0.038081706053025854,0.12269803689395974,False,0.2465519937240906,0.0,50,False
CLEC14A,2_minus_1,423.0,0.038081706053025854,0.12269803689395974,False,-0.10828836278500804,-5.679568326092129,50,False
S100A16,2_minus_1,423.0,0.038081706053025854,0.12269803689395974,False,-0.11133147865079321,-1.0071214302269391,50,False
HAGH,2_minus_1,423.0,0.038081706053025854,0.12269803689395974,False,-0.28060742874588895,-35.890599068045816,50,False
INPPL1,2_minus_1,424.0,0.039015525521861605,0.12470796806987773,False,0.2001108733766652,36.49089690223407,50,False
SFTPA1,2_minus_1,424.0,0.039015525521861605,0.12470796806987773,False,-0.20252418799420713,0.0,50,False
