"m.z" "r.t" "p.value" "t.score"
518.83193 1.289 0.0086083028 0.1114790862
572.35541 12.497 0.0086083028 -0.2702901374
163.06002 1.001 0.0090806828 0.1671956006
440.22751 8.348 0.0092023363 0.0784078851
148.06036 0.977 0.0093254423 0.4985495683
489.16273 12.42 0.0094500156 -0.1348227073
207.07621 8.806 0.0095760710 -0.3854353547
186.07591 5.789 0.0097036235 0.1898534302
115.07521 4.193 0.0098326882 -0.1451850072
261.21717 11.699 0.0099632804 -0.1400478962
177.14837 10.693 0.0099632804 -0.1435799688
416.28513 11.536 0.0100954153 -0.1855349365
232.05761 9.265 0.0102291084 1.7430539651
189.15960 1.36 0.0103643753 0.1484599831
228.07861 8.707 0.0103643753 1.1070381070
180.08653 1.783 0.0105012317 0.1186730264
111.02000 9.054 0.0106396933 0.0983588717
302.01923 4.916 0.0107797761 -0.1367886908
387.11466 5.628 0.0113566418 0.2192353832
466.81659 1.86 0.0113566418 0.0648666762
172.07175 9.946 0.0115050735 2.5112447568
305.22233 11.03 0.0121161605 -0.1453746993
235.12873 7.948 0.0124323578 0.0361823615
201.02649 10.16 0.0125931801 0.0524493131
320.20668 12.357 0.0130867521 -0.3944133417
356.24298 12.717 0.0127558415 -0.0748287449
113.03080 1.937 0.0130867521 0.5528322823
276.13611 4.661 0.0129203596 0.1303338652
278.17495 7.936 0.0130867521 0.0251082599
113.03078 1.938 0.0129203596 0.4893039462
225.06165 1.205 0.0137714255 0.1156288049
333.09137 11.511 0.0139474605 -0.0580819792
180.08652 1.003 0.0144875409 0.1261778111
128.04539 9.945 0.0146716219 0.6376615408
241.10289 0.989 0.0150459790 0.2356924872
288.00378 4.675 0.0160189105 -1.6046739966
426.21209 8.442 0.0170467261 -0.0947319319
242.13058 8.916 0.0172590968 28.1123995116
306.08103 11.419 0.0174737845 0.2114462063
258.11248 9.938 0.0183561234 0.1590259176
412.19637 8.44 0.0183561234 -0.1441518025
261.14835 12.903 0.0185827106 -0.6120455063
191.06606 11.966 0.0190432373 -0.0969958417
694.92303 12.344 0.0192772201 -0.1076220327
249.15572 1.016 0.0197527336 0.1730574115
226.08222 7.649 0.0199943082 0.0235409793
289.15454 10.891 0.0202384577 -0.3206962193
172.20593 8.813 0.0207345706 -0.0705904155
434.15768 9.106 0.0212412523 0.1219399328
437.93057 3.589 0.0217586850 -0.1253274326
256.01510 9.976 0.0217586850 -0.1364927770
285.97708 9.15 0.0225553956 0.2753694815
297.09353 5.148 0.0236570417 -0.5166724198
206.10229 7.942 0.0242251633 0.7647293565
177.10207 3.9 0.0250995122 0.4130766992
384.11905 1.015 0.0250995122 0.1346259604
246.97734 4.126 0.0250995122 0.1331218003
107.04896 8.69 0.0248050745 -0.0117726339
275.03886 11.955 0.0250995122 0.1699687812
180.06885 1.005 0.0250995122 0.3608088565
180.01162 0.852 0.0253969708 -0.2026970984
632.05540 0.993 0.0253969708 0.1741984316
356.24314 11.873 0.0263077199 -0.0394303814
450.01277 1.949 0.0269304476 0.1395160886
553.88232 12.299 0.0269304476 0.1762755773
309.12663 11.904 0.0266175108 -0.1344245030
172.09669 9.97 0.0269304476 0.1451252070
414.30011 11.739 0.0275658604 -0.0779700051
286.20099 9.676 0.0278883876 -0.0650573332
441.19742 11.281 0.0282141630 0.0953112881
159.05110 3.693 0.0295502657 0.2065332734
241.15468 4.688 0.0298926726 0.0528188721
185.12834 7.4 0.0302384848 0.2860643743
202.17990 9.685 0.0320195605 0.0605607446
302.06729 10.869 0.0323863674 0.0445738851
158.09236 9.95 0.0327567684 0.1249539845
200.10289 1.337 0.0331307910 0.1312798247
464.08922 11.123 0.0331307910 -0.2058783758
145.04945 1.0 0.0338898111 0.0955771062
145.04935 0.994 0.0338898111 0.0955771062
439.28392 12.663 0.0342748641 -0.3916422283
262.18017 8.577 0.0342748641 -0.1827228151
71.01366 1.245 0.0346636496 0.0778152911
267.17197 12.682 0.0350561957 -0.0924066405
193.09709 3.414 0.0354525304 0.6420961079
101.07896 2.801 0.0362566790 0.5404015993
128.95069 2.586 0.0366645498 -0.1337700205
243.13377 10.443 0.0370763229 -0.0733967810
258.12554 8.709 0.0374920270 0.1146305397
150.12764 10.599 0.0383353439 0.1258975123
269.08778 1.414 0.0391947323 0.1505665245
379.19346 9.538 0.0391947323 -0.0995877663
163.09646 8.511 0.0396305262 0.0056537820
309.11905 9.619 0.0400704256 -0.0649767105
272.17023 7.569 0.0400704256 0.0368051997
100.07559 2.81 0.0405144601 0.4648320295
526.33502 11.108 0.0405144601 -0.0696764407
88.98779 8.834 0.0414150525 0.0000000000
156.96584 6.254 0.0423325411 -0.0254917620
229.05791 5.313 0.0423325411 -0.0775843916
333.14431 9.911 0.0432671652 -0.1076188049
130.05081 0.9 0.0432671652 0.2057264715
346.08652 8.44 0.0432671652 -0.0586056123
117.09095 7.027 0.0432671652 -0.0382066347
515.56788 1.001 0.0432671652 0.2010479897
176.10292 0.994 0.0451887853 0.1476549199
396.45639 11.969 0.0456802784 -0.1354125732
158.08099 7.879 0.0456802784 -0.0259055087
278.19036 9.315 0.0461762678 -0.2420181678
209.13823 7.93 0.0461762678 0.0589553505
223.96317 2.425 0.0471818590 -0.1113550908
289.06943 3.383 0.0492483565 -0.0192231070
203.04026 4.626 0.0487247400 0.2960776800
251.17527 9.996 0.0487247400 -0.0946552455
168.12286 3.898 0.0487247400 0.0654825847
575.39459 12.631 0.0492483565 -0.0984059913
297.04541 6.041 0.0492483565 0.1176307823
379.14947 11.1 0.0482058057 0.2414119275
89.05968 2.623 0.0497766864 0.0352880012
160.07973 4.375 0.0497766864 0.2667174603
182.98610 9.194 0.0503097611 -0.1108701789
190.92839 9.84 0.0503097611 0.1129557337
711.06927 2.468 0.0513902707 -0.3674513927
151.06264 11.301 0.0513902707 0.1662664725
180.05942 1.204 0.0519377688 0.0675775210
310.21667 9.245 0.0519377688 -0.3058703442
236.22177 12.503 0.0519377688 0.1642061355
793.36499 8.806 0.0524901380 0.1070634184
317.14938 10.984 0.0530474100 -0.0737738138
111.08028 10.089 0.0547489616 0.0679800528
422.92822 10.675 0.0553261641 0.1210459001
296.20090 9.244 0.0553261641 -0.2617102874
120.06550 0.875 0.0559084293 0.1186329678
156.07664 1.417 0.0564957895 -0.1415287395
239.09126 11.735 0.0570882769 -0.0892478087
223.09228 0.991 0.0570882769 0.1954394639
101.02426 1.2 0.0582887631 0.0977252280
92.52214 1.525 0.0582887631 -0.0997086163
360.23904 9.879 0.0582887631 0.2004386898
160.84199 11.608 0.0595101473 -0.2076859915
382.34265 11.093 0.0595101473 -0.1412479726
463.48311 1.347 0.0595101473 -0.1133372422
423.12576 9.396 0.0613819778 0.0555837491
188.94906 1.465 0.0620166532 0.1215097995
102.95673 6.96 0.0620166532 -0.0405353665
401.24885 9.151 0.0613819778 0.1593978965
575.39471 12.566 0.0620166532 -0.0774326609
690.50885 12.897 0.0626567492 -0.1311740205
647.41104 12.469 0.0633022988 0.0885350767
209.09206 9.067 0.0639533348 0.0448557970
354.93174 12.592 0.0646098903 0.1518999278
276.00377 4.139 0.0652719984 -0.0690142157
165.01160 11.331 0.0666130043 0.0867855498
144.10184 1.135 0.0666130043 -0.1419552987
206.02797 12.026 0.0659396920 0.0686194816
149.04539 1.234 0.0666130043 0.0525180929
360.02505 8.292 0.0679766180 -0.0697935922
471.24462 10.798 0.0686669858 0.0703986794
241.03105 1.001 0.0700650100 0.1377616904
530.20775 7.351 0.0707727330 0.2875059386
269.08780 10.595 0.0736624781 0.0535257206
276.10116 7.893 0.0736624781 0.9675689801
487.28036 11.49 0.0736624781 -0.0810626839
230.98854 11.635 0.0729311469 0.0479072644
265.11811 10.779 0.0729311469 -0.3655491474
258.91731 1.113 0.0743997951 -0.1004459519
187.87340 8.427 0.0751431314 0.0660422306
348.89496 2.036 0.0766479965 0.0595321371
437.21277 12.146 0.0766479965 0.0487480616
272.16433 10.137 0.0766479965 -0.0663176018
617.28564 8.799 0.0774095924 0.0825140582
199.10043 1.206 0.0789512793 0.0580261554
147.07632 5.289 0.0781773421 0.0364423011
175.04773 9.931 0.0789512793 0.0759903681
127.03885 1.001 0.0789512793 0.1470266667
245.07683 8.42 0.0789512793 0.0054544700
370.07339 6.623 0.0797314375 -0.0834709629
272.20084 10.484 0.0805178505 0.0644152085
215.17541 7.058 0.0805178505 -0.1346116259
307.85583 8.541 0.0813105520 0.0882963488
97.02825 1.049 0.0813105520 0.1267375294
210.13344 8.407 0.0821095755 0.0473979825
172.09674 10.106 0.0821095755 0.1295338181
179.05607 7.974 0.0821095755 0.3866594680
273.15962 10.88 0.0829149550 -0.1486558864
294.20617 9.687 0.0837267239 -0.0320917162
85.02830 0.999 0.0837267239 0.1220012396
102.12759 12.537 0.0845449161 -0.2961570128
444.99817 11.416 0.0853695653 0.0481931216
302.01938 5.534 0.0862007050 -0.1417086044
308.20098 9.244 0.0862007050 -0.0808432303
330.91568 12.664 0.0870383691 -0.0791838583
465.12645 12.602 0.0895908440 -0.1278894888
213.03271 11.009 0.0895908440 0.0676858627
290.26883 12.224 0.0904549421 -0.0851985639
188.94916 1.43 0.0904549421 0.0742048395
191.06619 1.892 0.0922032496 0.0692372369
490.28535 11.201 0.0922032496 0.3769793390
257.09930 9.85 0.0948764933 -0.0644932530
114.09122 5.331 0.0948764933 0.2735437105
348.10080 8.211 0.0948764933 -0.0264780238
187.87337 8.733 0.0957812507 0.0761226501
97.02831 0.999 0.0957812507 0.1608719374
276.19543 8.459 0.0966929020 0.0291235407
386.29016 12.02 0.0966929020 0.0161219541
188.93295 2.197 0.0985370201 0.0829308129
178.09029 4.179 0.0985370201 -0.0243542596
410.56647 0.991 0.0985370201 0.1030792786
261.94159 4.797 0.0994695537 29.2018443783
256.93816 2.426 0.1013557368 -0.1078163458
233.10721 6.699 0.1023094528 -0.1163350549
196.09662 9.84 0.1023094528 -0.0357760011
118.08623 0.915 0.1023094528 0.1008268048
315.04139 9.462 0.1023094528 0.0515035817
231.93170 11.761 0.1032702960 0.0668124568
102.95671 8.75 0.1042382997 0.0963086760
229.15463 3.876 0.1061959207 0.0386587623
264.19561 6.634 0.1071856040 -0.0466811783
112.98560 0.672 0.1081825799 -0.0611177426
146.96114 0.743 0.1091868812 -0.1002103782
132.07667 1.015 0.1091868812 0.1386841320
130.08616 0.963 0.1091868812 0.1748548381
689.95621 12.574 0.1112175912 0.1674451987
439.68412 3.58 0.1112175912 0.0718781147
116.92850 12.983 0.1122440653 0.0918354590
221.05066 7.947 0.1132779957 0.1060252798
129.05452 7.943 0.1143194148 0.2227086481
761.58417 12.508 0.1153683552 0.0000000000
173.92616 11.435 0.1153683552 0.0368217032
440.29200 12.712 0.1174889291 -0.6050075338
164.95691 2.482 0.1174889291 -0.0226995826
181.07165 0.988 0.1229242416 -0.0710766649
243.11284 11.056 0.1207270060 0.2851122822
205.06813 0.998 0.1229242416 -0.2435580755
382.58487 0.991 0.1229242416 0.0601815049
88.03921 2.029 0.1229242416 0.1340735336
473.97051 0.82 0.1229242416 -0.0375736161
324.99643 2.073 0.1218217507 0.3703377036
349.24438 10.041 0.1218217507 0.0083510638
260.16772 11.756 0.1207270060 -0.0619302545
270.19113 8.84 0.1251525884 -0.0213859509
198.12756 10.512 0.1262785076 -0.0217429600
113.09592 6.146 0.1262785076 -0.4169186082
132.06535 4.662 0.1262785076 0.0855864265
103.04006 2.128 0.1274122992 0.2337784826
189.12341 0.99 0.1274122992 0.1138887634
169.97727 2.61 0.1274122992 -0.0661974722
134.04472 2.01 0.1285539947 0.1431697995
451.21470 10.875 0.1308612217 0.1699533131
225.07557 11.622 0.1320268154 -0.0352402349
283.10376 10.507 0.1320268154 0.0971175063
210.13340 6.021 0.1332004370 0.0079672309
317.14536 3.942 0.1343821175 0.0653306327
201.01679 2.458 0.1343821175 0.4413470026
250.03838 8.012 0.1343821175 -0.0498806953
73.06475 7.028 0.1367697769 0.0518727964
180.97290 1.07 0.1367697769 -0.0902965248
146.08114 0.943 0.1379758168 0.1252640848
153.06571 9.803 0.1379758168 0.0840501576
139.03992 10.477 0.1391900372 -0.0339770965
211.08237 1.037 0.1391900372 0.0874367314
193.09712 6.272 0.1404124681 0.1650889131
217.11826 7.86 0.1428820814 -0.0796306673
186.11247 5.226 0.1428820814 -0.3521476882
169.09472 0.91 0.1466488250 0.0401509646
101.07077 0.99 0.1466488250 0.0604516262
308.20093 9.228 0.1466488250 -0.0177175102
249.10805 2.365 0.1492018793 0.1744645948
258.15462 8.299 0.1504910611 -0.0426072646
144.06544 5.699 0.1504910611 0.0388141829
170.11762 6.354 0.1530948781 -0.3278947823
250.18018 7.42 0.1517887179 -0.0359229888
146.93845 2.351 0.1530948781 0.0590563493
382.14517 12.078 0.1517887179 0.0408271616
353.14236 11.998 0.1530948781 0.0671582863
125.02431 1.208 0.1530948781 0.0440676018
146.08105 6.033 0.1544095703 0.1214139228
371.17238 10.818 0.1557328225 -0.1431427479
154.12262 4.195 0.1584051197 -0.0714085385
324.19171 10.394 0.1597542201 0.0977276859
131.54204 0.971 0.1611119920 0.1516507342
352.16861 12.568 0.1624784626 0.0308607522
187.07130 10.882 0.1652376084 0.0798202667
276.00379 4.592 0.1652376084 -0.0233021728
104.10691 0.751 0.1652376084 0.1847418177
264.12424 11.817 0.1638536591 0.0000000000
269.12445 6.202 0.1638536591 0.0795816409
480.15680 12.825 0.1652376084 -0.4773928228
