"m.z" "r.t" "p.value" "t.score"
172.09669 9.97 0.0007598238 0.4532568250
247.08243 10.759 0.0007861721 -0.1756291448
209.06660 1.251 0.0007861721 -0.3981662929
145.08582 10.901 0.0007997328 0.6124453062
334.12581 1.044 0.0008290055 0.0708731970
240.11491 9.07 0.0008852800 -0.0806843923
313.01459 8.756 0.0008852800 -0.0630128400
338.11688 6.931 0.0009789995 -0.0789124956
264.19561 6.634 0.0010815709 0.1905268711
211.10753 8.605 0.0011937206 0.2658308872
208.06134 11.426 0.0013884131 -0.0630937160
241.15468 4.688 0.0013816159 -0.0814442374
111.52172 12.498 0.0013816159 -0.2440360786
139.03992 10.477 0.0013884131 0.1877561545
432.27996 10.695 0.0014499103 -3.3985880076
409.08652 10.494 0.0015212199 -0.1595339219
327.93213 5.808 0.0015344055 -0.0301742649
414.30011 11.739 0.0015956601 -0.2052699864
317.14536 3.942 0.0015956601 0.1976407925
278.19036 9.315 0.0016733501 -0.0635601177
241.08692 11.965 0.0016940106 -0.0988861117
487.62840 3.778 0.0019613504 0.1263157257
89.05965 3.335 0.0020191241 -0.0882063092
522.08875 9.141 0.0021149843 -0.1249044943
416.35181 10.38 0.0022148906 -0.1042753886
647.41104 12.469 0.0022148906 -0.1314807173
129.06569 0.987 0.0026579823 -0.1842228332
582.15729 9.277 0.0026579823 -0.1983372661
407.18846 10.548 0.0026579823 0.4678912985
307.11093 11.428 0.0027804121 0.1419391456
255.09499 7.907 0.0029078367 0.1881516673
189.04672 0.935 0.0029078367 -0.2764950490
110.54142 0.75 0.0034710412 0.0463040687
480.85041 0.749 0.0034710412 0.0240559251
353.26603 0.658 0.0034710412 -0.1185481345
199.96928 8.234 0.0036077036 -0.1079754804
416.37491 11.688 0.0036077036 -0.0462645564
397.11301 1.167 0.0037873768 -0.1588458686
281.07666 10.459 0.0037873768 -0.1944303566
269.08932 8.607 0.0039549212 -0.1470973771
133.08570 7.047 0.0039549212 0.2379998128
243.13377 10.443 0.0039549212 0.3532124085
569.26508 11.514 0.0039481826 -0.0814384324
182.98610 9.194 0.0041288500 -0.0741697427
219.07628 10.787 0.0041289948 -0.1677916841
175.04773 9.931 0.0041289948 -0.0837882758
319.00836 0.533 0.0043167880 -0.0330985699
