"m.z" "r.t" "p.value" "t.score"
437.21277 12.146 0.0001067934 0.1431213411
220.98079 11.494 0.0001122276 -0.2809661583
427.09502 6.181 0.0001141780 0.2024589206
108.04423 11.408 0.0001180485 0.2096634081
640.16271 9.119 0.0001261635 0.2227629486
342.26364 10.588 0.0001261635 0.3400719208
264.09794 10.479 0.0001304155 -0.3255476439
464.08922 11.123 0.0001331177 -0.2726262880
208.09662 10.549 0.0001348023 0.1234064758
128.04539 9.945 0.0001393279 0.1270560267
307.11092 12.054 0.0001393279 -0.5706309549
310.21667 9.245 0.0001439962 0.0057252573
229.11827 0.988 0.0001439962 0.3924014870
640.16250 9.308 0.0001439962 0.2302399001
272.20084 10.484 0.0001488116 0.0984295834
255.09499 7.907 0.0001537783 0.1195681899
242.98245 7.562 0.0001641835 0.2565346395
322.12982 12.527 0.0001696311 0.2316503797
206.10211 8.266 0.0001810403 0.0922902259
99.09158 0.871 0.0001810403 -0.5373247165
211.10753 8.605 0.0001931681 0.3322640694
103.04006 2.128 0.0001991633 0.2610848097
155.15427 5.154 0.0002342925 -0.1972036073
189.04672 0.935 0.0002342925 0.5079469588
328.16675 10.866 0.0002349017 0.1139982357
233.09932 6.804 0.0002578104 0.1560605104
412.30566 11.373 0.0002661295 0.1448353375
176.10292 0.994 0.0002835282 0.2371562523
213.03271 11.009 0.0002926219 0.0655600569
182.08107 8.577 0.0002926219 0.1101960717
213.12320 2.188 0.0003116349 0.2099759918
382.34265 11.093 0.0003116349 0.0673721295
451.21470 10.875 0.0003116349 0.1504176178
151.06264 11.301 0.0003215694 0.1307213814
423.12576 9.396 0.0003251435 0.0855675196
87.04396 1.983 0.0003317997 0.2440975692
199.96928 8.234 0.0003357650 -0.1030168321
232.93500 9.648 0.0003467104 -0.1865261249
242.98224 6.978 0.0003531805 0.3094382714
160.13321 5.706 0.0003643477 0.5558965561
309.18077 10.914 0.0003643477 0.1903437289
189.08795 4.9 0.0003696098 0.3726615508
286.20103 9.535 0.0003758445 0.2493123360
705.32528 9.119 0.0004124020 0.1610564883
134.04472 2.01 0.0004124020 0.2288449912
247.18027 8.894 0.0004124020 0.1551914230
177.08678 6.573 0.0004253081 0.0787065079
248.96050 0.661 0.0004761002 -0.1110350293
333.11538 10.392 0.0004807983 1.1588410422
189.12341 0.99 0.0004956894 0.3684028232
432.27996 10.695 0.0004956894 -24.8831246018
219.07643 9.969 0.0005267703 -0.2998843838
128.04530 10.421 0.0005429830 0.0736185488
249.10805 2.365 0.0005429830 0.1981838756
272.13379 2.368 0.0005596596 0.1744355789
175.05762 0.989 0.0005768123 0.2311909823
203.04007 4.18 0.0005768123 0.2533607801
261.14835 12.903 0.0005944534 0.3168929687
209.03017 5.657 0.0005921062 0.1052890411
672.85934 0.671 0.0006106797 -0.1473857649
297.98553 8.106 0.0006125957 0.2054100560
691.06024 9.046 0.0006106797 0.1075653561
170.15375 8.756 0.0006312522 0.0646146798
358.25885 9.566 0.0006312522 0.2172566252
738.44891 12.651 0.0006312522 0.2901228347
393.11557 10.785 0.0006701610 0.1689603417
217.05670 5.627 0.0006701610 0.0684321841
212.11807 9.798 0.0006904408 0.2455642369
206.02797 12.026 0.0007339971 0.1357438045
203.01723 1.563 0.0007566717 -0.1804980565
186.07591 5.789 0.0008245938 0.2455534094
237.08701 10.015 0.0008491752 -0.2677732912
279.17010 9.088 0.0008744347 0.0926327993
191.06619 1.892 0.0009003894 0.2768087491
216.06872 8.046 0.0009003894 0.0631401889
160.13313 0.929 0.0009003894 0.1830973815
368.27930 10.977 0.0009003894 0.2811508162
349.24438 10.041 0.0009270565 0.1059032871
268.15443 8.687 0.0009270565 -0.3156487756
237.08688 10.308 0.0009825995 -0.3388563246
206.10229 7.942 0.0010717137 0.6554026814
245.12827 10.024 0.0011030420 0.0684695787
252.12307 9.556 0.0011682540 0.2446734890
149.08072 5.991 0.0011682540 0.2104980040
276.19543 8.459 0.0011682540 0.0658402660
135.02986 1.549 0.0011848671 -0.1682161632
345.07263 11.048 0.0012201834 0.2665461589
370.07357 5.901 0.0012370130 0.2064962748
146.05992 10.774 0.0012370130 -0.1673262793
690.50885 12.897 0.0012727765 0.1315429644
296.20090 9.244 0.0012727765 0.0234868982
247.07118 11.161 0.0013858736 -0.3375919122
564.35886 10.759 0.0013858736 0.0054140112
235.96117 3.8 0.0014663448 0.1308811090
309.18085 10.921 0.0014663448 0.1690196722
333.09137 11.511 0.0014959411 -0.1446928881
171.02739 2.092 0.0015397201 0.2064016442
328.24808 10.663 0.0015511026 0.2018853041
382.14517 12.078 0.0016782349 -0.1138956872
196.14204 0.68 0.0017343049 -0.0682806718
183.11264 6.732 0.0017343049 0.2334093553
377.91455 5.802 0.0018281320 -0.0482100981
647.41104 12.469 0.0018331838 -0.1386545587
426.21209 8.442 0.0018331838 0.0426531593
320.13331 1.017 0.0018331838 -0.1832054217
705.32525 9.166 0.0018845422 0.1453346102
137.04564 10.098 0.0018845422 0.2321015277
174.14874 8.541 0.0019372192 -0.1334348525
449.30468 12.874 0.0019372192 0.1057454069
276.14394 5.173 0.0019912451 0.2872956543
190.92839 9.84 0.0021055394 -0.1237747806
