"m.z" "r.t" "p.value" "t.score"
178.05854 1.363 0.0126035413 -0.2821026233
240.11491 9.07 0.0130407600 0.2373279454
177.10207 3.9 0.0137217470 0.2720574965
245.12827 10.024 0.0141930091 -0.1078515836
434.15768 9.106 0.0141930091 0.2128015841
273.15962 10.88 0.0149266820 -0.2989460022
398.32649 11.304 0.0149266820 0.6321556014
361.18300 10.229 0.0151785592 -0.6919341664
230.98854 11.635 0.0156935651 0.1123144532
310.14136 10.22 0.0167698808 1.5642178677
331.09246 10.166 0.0176191251 0.1989601133
446.29603 10.761 0.0179104659 -0.1152291559
207.14903 10.244 0.0185058328 -0.0908662000
168.12290 3.516 0.0207281325 0.1116554960
238.09924 7.85 0.0207281325 0.0787247591
173.09203 1.034 0.0200706024 -0.2156719045
144.10184 1.135 0.0207281325 -0.6220304526
255.09499 7.907 0.0207281325 0.1887056724
115.07521 4.193 0.0200706024 -0.1527964677
223.11742 8.987 0.0200706024 -1.8586085801
199.96928 8.234 0.0195825836 -0.0971296416
203.00457 1.459 0.0202445140 0.1565741264
783.81581 0.699 0.0197487178 0.1663729318
336.85871 2.805 0.0212740000 0.1237709430
275.03886 11.955 0.0224547158 0.2603652829
583.15175 9.301 0.0227173940 0.4425374900
212.11265 2.743 0.0228146532 -0.1873885725
236.22177 12.503 0.0231795928 0.2222673740
193.09709 3.414 0.0231795928 0.6832090652
287.10956 8.45 0.0239247028 -0.1422555436
257.09938 9.828 0.0250812951 -0.0692165827
279.13399 9.833 0.0258789793 0.2485125390
118.05098 0.862 0.0271335337 -0.1295362233
158.08099 7.879 0.0279697934 -0.0571322723
174.04068 9.047 0.0284595765 -0.4806911118
778.20494 9.657 0.0289138242 -0.2957469880
328.16675 10.866 0.0298410703 -0.0808560399
217.04958 0.799 0.0302046299 0.2170920143
276.13611 4.661 0.0302046299 0.2196853913
647.41104 12.469 0.0311406136 0.0994679952
124.00731 0.904 0.0327777076 0.1893937421
215.86845 7.975 0.0327777076 0.0802288342
71.06032 9.925 0.0325912158 -0.1676897363
