analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
SOD2,2_minus_1,6.0,6.67572021484375e-06,0.0002410106169871795,True,-0.4841317571298726,-3.5836495698224007,22,False
SOD3,2_minus_1,6.0,6.67572021484375e-06,0.0002410106169871795,True,-0.3071692698419819,-37.27353761488647,22,False
IL12A_IL12B,2_minus_1,7.0,9.059906005859375e-06,0.00030738187123493973,True,-0.5712237841468288,-38.50497532172291,22,False
SELL,2_minus_1,8.0,1.1920928955078125e-05,0.00037718354985955053,True,-0.2388907179000787,-3.146677367256637,22,False
FST,2_minus_1,8.0,1.1920928955078125e-05,0.00037718354985955053,True,1.0466085135118628,36.72763672088655,22,False
HAVCR1,2_minus_1,8.0,1.1920928955078125e-05,0.00037718354985955053,True,0.36687372135294144,34.092929642487526,22,False
MEGF9,2_minus_1,8.0,1.1920928955078125e-05,0.00037718354985955053,True,0.2624354361856225,35.723822187073665,22,False
CRTAM,2_minus_1,8.0,1.1920928955078125e-05,0.00037718354985955053,True,-0.4548190988987461,-38.40031557119211,22,False
CXCL14,2_minus_1,9.0,1.5735626220703125e-05,0.00046643708881578946,True,-0.4434402661143456,-37.03344593694179,22,False
SIGLEC9,2_minus_1,9.0,1.5735626220703125e-05,0.00046643708881578946,True,-0.1828615413563041,-1.9444292626835065,22,False
SOST,2_minus_1,9.0,1.5735626220703125e-05,0.00046643708881578946,True,-0.42373590789294696,-2.4226345403599345,22,False
FGFBP2,2_minus_1,10.0,2.0503997802734375e-05,0.0005447099793632075,True,0.2607757182337691,36.9592143360342,22,False
VSNL1,2_minus_1,10.0,2.0503997802734375e-05,0.0005447099793632075,True,-0.4098934179269462,-2.6800740092292936,22,False
LRRN1,2_minus_1,10.0,2.0503997802734375e-05,0.0005447099793632075,True,-0.2978405431351051,-1.3442524846476025,22,False
REN,2_minus_1,10.0,2.0503997802734375e-05,0.0005447099793632075,True,-0.30761102981998456,-1.2290943307475803,22,False
NCAN,2_minus_1,10.0,2.0503997802734375e-05,0.0005447099793632075,True,-0.33827344021759215,-37.324952382505714,22,False
KLK1,2_minus_1,10.0,2.0503997802734375e-05,0.0005447099793632075,True,-0.23975434894987246,-36.47176956925762,22,False
KLK6,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.2615867360330325,-36.05595611422365,22,False
FGFR4,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.3965524463514062,-3.1941196882632963,22,False
BCHE,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.2765068590639414,-7.092714766596427,22,False
PDCD1,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.3066603307980646,-37.33683520651127,22,False
MPO,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.4889551213926305,-38.27133823826225,22,False
ORM1,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.3543135074912154,-37.870534663275244,22,False
VNN1,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,0.4246889079889804,35.94341286245671,22,False
CD4,2_minus_1,11.0,2.6226043701171875e-05,0.000642195991847826,True,-0.19969692714271126,-36.47813060843823,22,False
SERPINA7,2_minus_1,12.0,3.337860107421875e-05,0.0007898667279411765,True,0.4918442610655619,36.89502454604683,22,False
ITGA11,2_minus_1,12.0,3.337860107421875e-05,0.0007898667279411765,True,-0.3840021602853523,-2.8463146767152567,22,False
AFM,2_minus_1,13.0,4.1961669921875e-05,0.0009765625,True,0.32109398321501104,36.09107980859331,22,False
PRAP1,2_minus_1,13.0,4.1961669921875e-05,0.0009765625,True,0.34096420231358054,33.81343096108462,22,False
GNLY,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.36034958008590917,-3.850825874649062,22,False
CD1C,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.15623872037637335,-1.8462204818123171,22,False
CD34,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.33356427346482587,-3.1850523101146444,22,False
PLAUR,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.20966879070036837,-36.81388209349335,22,False
LRIG1,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,0.3147172497146369,34.41873107818156,22,False
DCN,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.260311338046618,-37.21078013449794,22,False
ITGBL1,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.20804046658483824,-36.602084752818115,22,False
SCG3,2_minus_1,14.0,5.245208740234375e-05,0.0011275196803435116,True,-0.305863746968409,-35.68389035976359,22,False
CHGB,2_minus_1,15.0,6.532669067382812e-05,0.0013626663773148148,True,-0.47876201475942215,-34.45348027737595,22,False
TNFSF14,2_minus_1,15.0,6.532669067382812e-05,0.0013626663773148148,True,-0.3878109906059224,-37.43574505226939,22,False
PSPN,2_minus_1,15.0,6.532669067382812e-05,0.0013626663773148148,True,-0.5778864802660216,-1.9002424926424235,22,False
HGFAC,2_minus_1,16.0,8.058547973632812e-05,0.0016325806542266186,True,-0.3768080683748809,-2.1745127895482086,22,False
IL1R2,2_minus_1,16.0,8.058547973632812e-05,0.0016325806542266186,True,-0.09910732987411044,-35.96343778556095,22,False
GZMB,2_minus_1,17.0,9.870529174804688e-05,0.0019437349759615385,True,-0.5648953930193744,-38.07937458220542,22,False
SEZ6L,2_minus_1,17.0,9.870529174804688e-05,0.0019437349759615385,True,-0.22699368363451705,-36.65586746104732,22,False
SLAMF7,2_minus_1,17.0,9.870529174804688e-05,0.0019437349759615385,True,-0.40663537125388066,-2.6783355892837255,22,False
PROK1,2_minus_1,18.0,0.00012063980102539062,0.0023110318346088437,True,-0.5564950655702265,-37.57254472572133,22,False
CD5,2_minus_1,18.0,0.00012063980102539062,0.0023110318346088437,True,-0.23280752477347333,-33.442598798048145,22,False
WIF1,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,-0.33984837415106794,-36.60847596755834,22,False
CCN5,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,0.7411757547986225,34.35490280720043,22,False
PLA2G10,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,-0.6049543295161071,-3.047496611601508,22,False
MILR1,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,-0.3321249190477871,-3.918823443195994,22,False
ASAH2,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,0.24463578187363946,36.64159120735137,22,False
LAMP2,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,-0.20262312441762304,-36.62775409053396,22,False
TF,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,0.3429429567275377,34.74333116068302,22,False
ESM1,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,-0.4276259131234047,-37.71203977915614,22,False
PTPRZ1,2_minus_1,19.0,0.00014638900756835938,0.002625677995621019,True,-0.25564615984690037,-31.23261790667483,22,False
TSPAN8,2_minus_1,20.0,0.00017690658569335938,0.003037615520198171,True,-0.460777034494989,-1.3959973926947853,22,False
PDGFC,2_minus_1,20.0,0.00017690658569335938,0.003037615520198171,True,-0.2682896788962891,-37.38329462124629,22,False
ERBB4,2_minus_1,20.0,0.00017690658569335938,0.003037615520198171,True,-0.1838115416133616,-36.946602154506316,22,False
F3,2_minus_1,21.0,0.00021314620971679688,0.003510056880482456,True,-0.15219429094774256,-5.840966306454917,22,False
APOD,2_minus_1,21.0,0.00021314620971679688,0.003510056880482456,True,-0.2765267919472118,-3.03483438532289,22,False
ADGRB3,2_minus_1,21.0,0.00021314620971679688,0.003510056880482456,True,-0.17774144050179017,-34.90038130220568,22,False
ROBO2,2_minus_1,21.0,0.00021314620971679688,0.003510056880482456,True,-0.27403092824873415,-37.155100680340254,22,False
VIT,2_minus_1,21.0,0.00021314620971679688,0.003510056880482456,True,-0.24560604773642083,-36.51866715331258,22,False
CXCL12,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,-0.5978203658138781,-37.60936616470351,22,False
ADAM12,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,0.5203320365123276,37.39221994362423,22,False
SUSD2,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,-0.1843728136681308,-1.9621087860184991,22,False
GC,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,0.25352527566179095,36.509861482977584,22,False
MXRA8,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,-0.28126322254213887,-35.6916165595305,22,False
CFD,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,-0.23364050583238521,-35.72518884941806,22,False
IGFBP7,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,-0.2984340616102498,-36.23111591462561,22,False
FAM20A,2_minus_1,22.0,0.000255584716796875,0.0038904138513513515,True,-0.20582676226200794,-36.5177201592201,22,False
CD22,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,-0.33092830322827327,-37.30844541100721,22,False
PLB1,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,-0.36879987870898234,-37.95993621578576,22,False
GZMA,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,-0.42830716376255007,-37.4616041648097,22,False
NELL1,2_minus_1,0.0,0.00029305252019248926,0.004400165264423077,True,-0.274594685943429,-4.343631647664232,22,False
CCL8,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,-0.30848301160169694,-37.32601531523734,22,False
NTRK3,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,-0.34347269493848,-37.59183970848242,22,False
AHSG,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,0.29239512777009347,36.06275793170733,22,False
FETUB,2_minus_1,23.0,0.0003046989440917969,0.004400165264423077,True,0.24772946279931923,36.39799692194183,22,False
DMP1,2_minus_1,24.0,0.0003619194030761719,0.004971536775914634,True,-0.53728516020215,-37.965212421047184,22,False
HYAL1,2_minus_1,24.0,0.0003619194030761719,0.004971536775914634,True,0.4501410515326876,36.393436650192,22,False
XCL1,2_minus_1,24.0,0.0003619194030761719,0.004971536775914634,True,-0.36213631189532963,-33.8923550875425,22,False
S100A13,2_minus_1,24.0,0.0003619194030761719,0.004971536775914634,True,-0.2738572352761809,-37.17030321382168,22,False
LY9,2_minus_1,24.0,0.0003619194030761719,0.004971536775914634,True,-0.20923814968210658,-2.9010351727486228,22,False
TCL1A,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.42720603198646756,-1.8374790767949984,22,False
F7,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,0.5700050989555454,36.3388163947079,22,False
IL12B,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.426519342732001,-37.49781222597955,22,False
NAAA,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,0.419691104393799,36.42027096998751,22,False
SPON1,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.27116459234873147,-36.76391915887029,22,False
CD58,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.19176448355253004,-36.35688360696081,22,False
CD72,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.2716478919029195,-5.33498660792628,22,False
DPEP1,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.24944382176080965,-36.611943929629376,22,False
KIR2DL2,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.36567000993765036,-37.57853646337239,22,False
WFIKKN2,2_minus_1,25.0,0.00042819976806640625,0.005531241040711009,True,-0.14707611175427093,-32.98526633139446,22,False
ADAM8,2_minus_1,8.0,0.0004633944245426166,0.005958532874484056,True,-0.2086567060204778,-3.7617686570470887,22,False
RSPO3,2_minus_1,15.0,0.0004773693322682713,0.006110327453033872,True,-0.25911465914909293,-36.600841892071415,22,False
UMOD,2_minus_1,26.0,0.0005044937133789062,0.006258388973017621,True,-0.19783782360965807,-0.8921800651804307,22,False
IDO1,2_minus_1,26.0,0.0005044937133789062,0.006258388973017621,True,-0.3502907308119543,-37.29320671476967,22,False
MRC1,2_minus_1,26.0,0.0005044937133789062,0.006258388973017621,True,0.4129631149796292,35.391228896025225,22,False
ITGB7,2_minus_1,26.0,0.0005044937133789062,0.006258388973017621,True,-0.2061964224571851,-36.43959682305529,22,False
KIT,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,-0.2898065954103935,-2.3204049634225696,22,False
SEMA4D,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,-0.27916568426449206,-36.82403790939341,22,False
CD48,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,-0.1414417929335357,-36.48795826071698,22,False
ENOPH1,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,-0.4743202598988051,-36.473406082274174,22,False
PROS1,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,-0.29505142487174096,-2.68044562099041,22,False
BPIFB2,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,0.4309111565174133,36.02566380353489,22,False
VASN,2_minus_1,27.0,0.0005927085876464844,0.007072319418697034,True,-0.20465751693294137,-2.4199465365774144,22,False
BMPER,2_minus_1,28.0,0.0006937980651855469,0.008007112096567622,True,-0.17825285081523418,-35.28712818206488,22,False
CNTN5,2_minus_1,28.0,0.0006937980651855469,0.008007112096567622,True,-0.15279954995940967,-35.22745700548878,22,False
LDLR,2_minus_1,28.0,0.0006937980651855469,0.008007112096567622,True,0.37371135077127476,37.23473407285327,22,False
PRELP,2_minus_1,28.0,0.0006937980651855469,0.008007112096567622,True,-0.19736271202946518,-36.22326995669204,22,False
CHL1,2_minus_1,29.0,0.0008091926574707031,0.00907843236429283,True,-0.3101388629065823,-37.191347795321164,22,False
CNTN4,2_minus_1,29.0,0.0008091926574707031,0.00907843236429283,True,-0.1526824483792324,-1.7916487388854634,22,False
ISLR2,2_minus_1,29.0,0.0008091926574707031,0.00907843236429283,True,-0.4605095132580659,-38.10460217027009,22,False
ACHE,2_minus_1,29.0,0.0008091926574707031,0.00907843236429283,True,-0.22606590176572935,-30.624520179644126,22,False
ZCCHC8,2_minus_1,29.0,0.0008091926574707031,0.00907843236429283,True,-0.8381068760616117,-38.105950468281584,22,False
CCDC80,2_minus_1,30.0,0.0009412765502929688,0.010394646139705881,True,-0.2814560646335189,-37.41402687145743,22,False
CYTL1,2_minus_1,30.0,0.0009412765502929688,0.010394646139705881,True,-0.19796651418952527,-33.33660887277294,22,False
TIE1,2_minus_1,30.0,0.0009412765502929688,0.010394646139705881,True,0.24157442083044112,35.546192552160115,22,False
ICAM4,2_minus_1,30.0,0.0009412765502929688,0.010394646139705881,True,-0.21893634503093073,-35.315799983041984,22,False
LGALS3,2_minus_1,31.0,0.0010914802551269531,0.011686723948431559,True,0.1782886517454673,34.4179943613342,22,False
SERPINA9,2_minus_1,31.0,0.0010914802551269531,0.011686723948431559,True,-0.5293022297359772,-3.0060770214728403,22,False
TNFRSF8,2_minus_1,31.0,0.0010914802551269531,0.011686723948431559,True,-0.2638337461345206,-37.31892684305312,22,False
SSC4D,2_minus_1,31.0,0.0010914802551269531,0.011686723948431559,True,-1.109792860504347,-39.375967045321595,22,False
MOG,2_minus_1,32.0,0.0012617111206054688,0.013014573317307694,True,-0.2638628063935682,-36.89412873536874,22,False
NCAM1,2_minus_1,32.0,0.0012617111206054688,0.013014573317307694,True,-0.20933736014597312,-10.15489443944101,22,False
FCRL2,2_minus_1,32.0,0.0012617111206054688,0.013014573317307694,True,-0.21475164463681148,-34.17755037450695,22,False
CXCL9,2_minus_1,32.0,0.0012617111206054688,0.013014573317307694,True,-0.2850628688497001,-35.96798181062792,22,False
FGFBP1,2_minus_1,32.0,0.0012617111206054688,0.013014573317307694,True,0.5670130475868083,37.94747713480353,22,False
PCOLCE,2_minus_1,12.0,0.001369747573348664,0.014077405717335175,True,-0.3360330604832502,-37.26185689895506,22,False
ICAM3,2_minus_1,33.0,0.0014548301696777344,0.014631434849330358,True,-0.17044477449145667,-5.899098840520232,22,False
CA4,2_minus_1,33.0,0.0014548301696777344,0.014631434849330358,True,-0.12736535490277925,-36.31036020310423,22,False
CRTAC1,2_minus_1,33.0,0.0014548301696777344,0.014631434849330358,True,-0.1639026072480011,-1.6629324217632677,22,False
TNFSF12,2_minus_1,33.0,0.0014548301696777344,0.014631434849330358,True,-0.37749984260398306,-4.146816922835511,22,False
SLITRK2,2_minus_1,33.0,0.0014548301696777344,0.014631434849330358,True,-0.178872166050569,-35.48387721343028,22,False
SPINT3,2_minus_1,33.0,0.0014548301696777344,0.014631434849330358,True,-0.5954300245539043,-36.860716577131726,22,False
S100A12,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.6019679819199704,-5.302528369307255,22,False
LGALS7_LGALS7B,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.39011789143742814,-35.78717430969309,22,False
CEND1,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.3683888057852691,-37.05172520320035,22,False
TNFRSF13C,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.36913534088076727,-37.949807419612384,22,False
TCOF1,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.32489007323892,-36.887618572919564,22,False
GIMAP7,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.22450273941466367,-36.088102217507426,22,False
NPY,2_minus_1,34.0,0.0016727447509765625,0.016242928340517243,True,-0.5079340906822192,-38.42894170813839,22,False
ZHX2,2_minus_1,35.0,0.0019183158874511719,0.018249924118454393,True,-0.18503829731620947,-35.17201538016648,22,False
PTH1R,2_minus_1,35.0,0.0019183158874511719,0.018249924118454393,True,-0.11752125317711709,-2.018270919277936,22,False
CNTN1,2_minus_1,11.0,0.001930989935757909,0.01830864531681573,True,-0.1309559744145434,-36.20570369489412,22,False
FGFBP3,2_minus_1,36.0,0.0021948814392089844,0.02019864749285131,True,-0.16824163092807853,-1.7772156612840535,22,False
NPTXR,2_minus_1,36.0,0.0021948814392089844,0.02019864749285131,True,-0.2523000689418432,-36.62817934035255,22,False
FASLG,2_minus_1,36.0,0.0021948814392089844,0.02019864749285131,True,-0.1624344268850733,-36.375967292574934,22,False
GFRAL,2_minus_1,36.0,0.0021948814392089844,0.02019864749285131,True,-0.24955092950478844,-1.4859662988711455,22,False
CCL19,2_minus_1,36.0,0.0021948814392089844,0.02019864749285131,True,-0.1630338371694726,-0.8009214027992202,22,False
CD33,2_minus_1,36.0,0.0021948814392089844,0.02019864749285131,True,-0.15085912866340523,-1.2484905872218297,22,False
GZMH,2_minus_1,37.0,0.0025048255920410156,0.02260765662560096,True,-0.3943203897274734,-36.67357691868115,22,False
PLTP,2_minus_1,37.0,0.0025048255920410156,0.02260765662560096,True,-0.11765438549069498,-36.0461863300719,22,False
DNER,2_minus_1,38.0,0.0028514862060546875,0.025250896717767295,True,-0.14046065457582663,-2.332396751968782,22,False
BMP4,2_minus_1,38.0,0.0028514862060546875,0.025250896717767295,True,-0.26126211928737253,-33.26829066409303,22,False
RNF31,2_minus_1,38.0,0.0028514862060546875,0.025250896717767295,True,-0.5828842100836416,-36.97749737308688,22,False
PEPD,2_minus_1,38.0,0.0028514862060546875,0.025250896717767295,True,-0.17727802852443864,-1.467884679708159,22,False
SCARA5,2_minus_1,39.0,0.003239154815673828,0.028239814120549538,True,-0.11946570260342365,-29.86634217760548,22,False
MASP1,2_minus_1,39.0,0.003239154815673828,0.028239814120549538,True,-0.23012860743852748,-33.015115345356996,22,False
IFNL1,2_minus_1,39.0,0.003239154815673828,0.028239814120549538,True,-0.47277500050223564,-37.006781866022955,22,False
GPC5,2_minus_1,39.0,0.003239154815673828,0.028239814120549538,True,-0.24261686881393218,-2.784004127385943,22,False
MAEA,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.5584577787672442,-34.64848623392942,22,False
PON3,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.10502535102826918,-35.83613833633401,22,False
CLEC4G,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.24732305308783603,-2.324643017142593,22,False
SPARCL1,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.14003677296082623,-2.2911331853329697,22,False
SEPTIN3,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.3021864156735771,-2.7500191950729467,22,False
NINJ1,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.27533768985681206,-4.571565869402434,22,False
RTN4R,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,0.3055953268621838,35.108053063050164,22,False
F11,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.22988766935770882,-1.8299166689573476,22,False
REG4,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.1150110730988522,-8.752561507498962,22,False
PLXDC2,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.2962052905146879,-37.54690722321548,22,False
CD6,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.2747274026792712,-37.288382999477385,22,False
NTRK2,2_minus_1,40.0,0.0036711692810058594,0.0305858363766642,True,-0.22529847734097588,-2.4046590822299097,22,False
FAM3D,2_minus_1,41.0,0.004151344299316406,0.03418182908442983,True,-0.27603889277132265,-34.680404810429344,22,False
CAMLG,2_minus_1,41.0,0.004151344299316406,0.03418182908442983,True,-0.39404786377461865,-34.71232969060266,22,False
FCAR,2_minus_1,41.0,0.004151344299316406,0.03418182908442983,True,-0.2291319115804136,-35.505063093474455,22,False
C2,2_minus_1,42.0,0.004684925079345703,0.03801944963526657,True,0.16259952394785215,36.34503302756558,22,False
KLK7,2_minus_1,42.0,0.004684925079345703,0.03801944963526657,True,-0.23495887750536865,-36.80263220861907,22,False
PHLDB1,2_minus_1,42.0,0.004684925079345703,0.03801944963526657,True,0.35763096723331855,36.707187582006554,22,False
MMP8,2_minus_1,42.0,0.004684925079345703,0.03801944963526657,True,-0.33698104214907404,-35.54916295146745,22,False
ADAMTS15,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.17619919526396777,-1.6443996651263009,22,False
CHRDL1,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.14513553895712833,-35.62989741049319,22,False
ITGAV,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.11156724418113786,-35.38600845491479,22,False
IL3RA,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.15831174760665295,-1.6981756678778037,22,False
BTD,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,0.17217732993011411,36.38305805044305,22,False
LXN,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.2550004923228719,-3.283974983604207,22,False
CLSTN2,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.24983894939888074,-32.109825473872306,22,False
GALNT5,2_minus_1,43.0,0.005275726318359375,0.04149845059357542,True,-0.32447951234354666,-1.8401871437405048,22,False
DPP6,2_minus_1,44.0,0.005928516387939453,0.044519205729166664,True,-0.166702829192621,-35.86902153147272,22,False
GPHA2,2_minus_1,44.0,0.005928516387939453,0.044519205729166664,True,-0.1465524980544433,-36.262741731242855,22,False
HAGH,2_minus_1,44.0,0.005928516387939453,0.044519205729166664,True,-0.39236443123683656,-37.14481646670127,22,False
CNTNAP2,2_minus_1,44.0,0.005928516387939453,0.044519205729166664,True,-0.2000442705698896,-37.04844960863392,22,False
