analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
FLT4,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.7869115459985789,38.13911620778173,31,False
GDF15,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.0886100869194517,38.77116814759592,31,False
GM2A,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.397621081993957,36.963614568816865,31,False
GRN,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.9814063280275303,38.60571815843301,31,False
HAVCR1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.4072617033741031,4.37271177807817,31,False
HSPB6,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.6812178086689049,38.00352521323272,31,False
SEMA3G,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.37103792135308905,37.25635035081439,31,False
TFF2,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.0970662984036958,39.34821801446023,31,False
TFF3,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.7850003930246117,37.790003258456935,31,False
IGSF3,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.601671798552556,38.75108042373204,31,False
TGFB1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.9762944022842476,38.725318513424696,31,False
SDC1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.8411035334971824,39.081972303276345,31,False
CSF3R,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.7533081795208603,39.57238150140744,31,False
NECTIN4,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.0642550729947937,38.51989929338517,31,False
CSF2RB,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.9862506823768387,39.053563882938676,31,False
INSL4,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.1441495367762744,35.21667632298745,31,False
NHLRC3,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.28751057878241093,37.538304373876656,31,False
VWA1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.7298640206530126,37.61128292142868,31,False
CCN4,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.334538573933732,37.18345188186423,31,False
TPP1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.8249142874332616,38.93357642234859,31,False
CRH,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,3.7046786917373575,41.42566530905473,31,False
FOLR1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.4770551286185012,36.43576895962925,31,False
CRIM1,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,1.1799509996089206,39.05969106810079,31,False
CSF1R,3_minus_2,0.0,9.313225746154785e-10,1.0927518208821615e-07,True,0.7623485299981467,38.33211267135917,31,False
LYPD3,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.5121378328510636,37.48803675023788,31,False
SPINT1,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,1.0335194200169104,37.20619605709979,31,False
NRCAM,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.7984829031966163,37.39025852105416,31,False
FAM171B,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.5132954856275033,37.048618770121706,31,False
STC2,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,-1.1302937144432401,-39.65229949204973,31,False
PCDH7,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.9519977365854198,37.99205664665667,31,False
NOMO1,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.2927967473302065,37.65764692625798,31,False
CSF2RA,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.7271728291921781,37.458047136866114,31,False
TREML2,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.6418170109841397,38.15150388931625,31,False
PRSS8,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.8663550717618431,38.41179244531271,31,False
DDR1,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.9996351871353063,37.776703167994626,31,False
PRTG,3_minus_2,1.0,1.862645149230957e-09,1.4570024278428818e-07,True,0.5618274251368263,37.64214225107289,31,False
NID1,3_minus_2,2.0,2.7939677238464355e-09,1.9189788074028202e-07,True,0.6154365604355185,38.065888724525806,31,False
FGL1,3_minus_2,2.0,2.7939677238464355e-09,1.9189788074028202e-07,True,0.43421968312029247,37.71338713928585,31,False
CD274,3_minus_2,2.0,2.7939677238464355e-09,1.9189788074028202e-07,True,0.8044947101874452,39.09061614430232,31,False
SGSH,3_minus_2,2.0,2.7939677238464355e-09,1.9189788074028202e-07,True,1.1867719655238738,39.04647689667446,31,False
FURIN,3_minus_2,3.0,4.6566128730773926e-09,2.5217349712665265e-07,True,0.5563849603784453,38.024800673413075,31,False
ADAMTSL4,3_minus_2,3.0,4.6566128730773926e-09,2.5217349712665265e-07,True,0.4347403227134255,36.69619806069648,31,False
PLAU,3_minus_2,3.0,4.6566128730773926e-09,2.5217349712665265e-07,True,0.7247350260347704,38.0280164814639,31,False
ARTN,3_minus_2,3.0,4.6566128730773926e-09,2.5217349712665265e-07,True,0.936748631328923,38.090136566148544,31,False
ST3GAL1,3_minus_2,3.0,4.6566128730773926e-09,2.5217349712665265e-07,True,0.4886360008464618,37.379990132874745,31,False
CKAP4,3_minus_2,3.0,4.6566128730773926e-09,2.5217349712665265e-07,True,0.43129401742344353,37.698515050730286,31,False
