,analyte_ID,tissue,datatype,timepoint,control_median,control_MAD
AGT,AGT,plasma,PROT,2,-0.121875,0.2031422300606405
AGXT,AGXT,plasma,PROT,2,0.07020434254466,0.66045
AHCY,AHCY,plasma,PROT,2,-0.16474877091906048,0.5215747200117626
AHNAK,AHNAK,plasma,PROT,2,-0.04498220664455235,0.3099336790699233
AHNAK2,AHNAK2,plasma,PROT,2,-0.003,0.23185883845803396
AHSA1,AHSA1,plasma,PROT,2,0.0385458025793933,0.585550037147545
AHSG,AHSG,plasma,PROT,2,0.03659914151803716,0.22392562205685768
AHSP,AHSP,plasma,PROT,2,0.0253000933270199,0.48341480451260055
AIDA,AIDA,plasma,PROT,2,-0.3187,1.4619310099721714
AIF1,AIF1,plasma,PROT,2,-0.0293,0.8053294918683446
AIF1L,AIF1L,plasma,PROT,2,-0.12615660261398912,0.2738117659569032
AIFM1,AIFM1,plasma,PROT,2,-0.0679959826366944,0.8068500000000001
AK1,AK1,plasma,PROT,2,-0.21934060699737512,0.5010159452742295
AK2,AK2,plasma,PROT,2,0.14300329491511682,0.9914687372861481
AKAP12,AKAP12,plasma,PROT,2,-0.0125829078460604,0.17182451755978434
AKR1B1,AKR1B1,plasma,PROT,2,-0.3243373647098531,0.5963562245193241
AKR1B10,AKR1B10,plasma,PROT,2,-0.03936027169712755,0.6743100777775155
AKR1C4,AKR1C4,plasma,PROT,2,0.0036999999999999993,0.6450087395383945
AKR7L,AKR7L,plasma,PROT,2,-0.052227702527748804,0.6801882322805588
AKT1S1,AKT1S1,plasma,PROT,2,-0.0797155305394904,0.5188153985781916
AKT2,AKT2,plasma,PROT,2,-0.28785370258945003,0.962750607683865
AKT3,AKT3,plasma,PROT,2,0.00565613591366515,0.49887964152678466
ALCAM,ALCAM,plasma,PROT,2,0.0404840686043504,0.25567262257845036
ALDH1A1,ALDH1A1,plasma,PROT,2,-0.03434727656906505,0.38516600952818025
ALDH2,ALDH2,plasma,PROT,2,-0.0478658337215972,0.2091927620049314
ALDH3A1,ALDH3A1,plasma,PROT,2,-0.01555784540712995,0.5006220550596729
ALDH5A1,ALDH5A1,plasma,PROT,2,0.041011832946848,0.4410419450136943
ALMS1,ALMS1,plasma,PROT,2,-0.0060942496565229,0.5765968257072318
ALPI,ALPI,plasma,PROT,2,-0.6908769346362029,0.958916860362015
ALPP,ALPP,plasma,PROT,2,-0.8293532537203208,0.696356241767739
AMBN,AMBN,plasma,PROT,2,-0.22008775415490817,0.21550800192178643
AMBP,AMBP,plasma,PROT,2,-0.0066643290662634,0.08633051555208876
AMDHD2,AMDHD2,plasma,PROT,2,-0.07420484322054524,0.3440469295636451
AMFR,AMFR,plasma,PROT,2,0.01710180847300775,0.26200180847300775
AMIGO1,AMIGO1,plasma,PROT,2,0.061546961048162305,0.6538304620329833
AMIGO2,AMIGO2,plasma,PROT,2,-0.0374440428612727,0.09011077647853954
AMN,AMN,plasma,PROT,2,-0.13717368024093712,0.5600263197590629
AMOT,AMOT,plasma,PROT,2,-0.17415289276672005,0.2590985801443531
AMOTL2,AMOTL2,plasma,PROT,2,-0.0661481340914937,0.12530644961986687
AMPD3,AMPD3,plasma,PROT,2,-0.06638050638910445,0.3727111309546636
AMY1A_AMY1B_AMY1C,AMY1A_AMY1B_AMY1C,plasma,PROT,2,-0.05984499231638805,0.24957580624813158
AMY2A,AMY2A,plasma,PROT,2,-0.1492389335128686,0.3890648339168405
AMY2B,AMY2B,plasma,PROT,2,-0.06878362868477104,0.3841505415691584
ANG,ANG,plasma,PROT,2,-0.22008241227309164,0.3535574122730916
ANGPT1,ANGPT1,plasma,PROT,2,0.2997842313487131,0.6653819367399666
ANGPT2,ANGPT2,plasma,PROT,2,0.1868547282978344,0.21442136096311204
ANGPTL1,ANGPTL1,plasma,PROT,2,-0.1931492469877704,0.2767009147308966
ANGPTL2,ANGPTL2,plasma,PROT,2,-0.24143773366528393,0.3301194303805898
ANGPTL3,ANGPTL3,plasma,PROT,2,-0.174348632274124,0.302030441748656
ANGPTL4,ANGPTL4,plasma,PROT,2,-0.22808419051336926,0.2795352860448216
ANK2,ANK2,plasma,PROT,2,0.09223334871993286,0.7821333487199329
ANKMY2,ANKMY2,plasma,PROT,2,-0.09412677990222479,0.9220577262910099
ANKRA2,ANKRA2,plasma,PROT,2,-0.0598089880810854,0.5389561180462086
ANKRD54,ANKRD54,plasma,PROT,2,-0.1454319952597986,0.4087891583667855
ANP32C,ANP32C,plasma,PROT,2,-0.0400900884839986,0.1845003947225013
ANPEP,ANPEP,plasma,PROT,2,-0.067638649597213,0.245961350402787
ANXA1,ANXA1,plasma,PROT,2,-0.10412363912461034,0.12986869483266622
ANXA10,ANXA10,plasma,PROT,2,-0.073249851073964,0.504993005767251
ANXA11,ANXA11,plasma,PROT,2,-0.0910590708395669,0.2060917165254616
ANXA2,ANXA2,plasma,PROT,2,-0.22840940265867116,0.36770971344095704
ANXA3,ANXA3,plasma,PROT,2,-0.10762347220858555,0.5260292994626925
ANXA4,ANXA4,plasma,PROT,2,-0.0690116291201265,0.4149
ANXA5,ANXA5,plasma,PROT,2,-0.041441726849510155,0.29951981364965125
AOC1,AOC1,plasma,PROT,2,-0.14717978909599355,0.49009719445291966
AOC3,AOC3,plasma,PROT,2,0.059734081561421654,0.22477593098331025
AP1G2,AP1G2,plasma,PROT,2,0.02308472100613235,0.5142591387617563
AP2B1,AP2B1,plasma,PROT,2,-0.06800490035072121,0.519150828587317
AP3B1,AP3B1,plasma,PROT,2,-0.1484099794985118,0.3726622498155474
AP3S2,AP3S2,plasma,PROT,2,-0.038967447045686346,0.3424861829802174
APBB1IP,APBB1IP,plasma,PROT,2,0.0024938655911117,0.19792031891027567
APCS,APCS,plasma,PROT,2,-0.09428494943871985,0.27161101823582967
APEX1,APEX1,plasma,PROT,2,0.022885814839287,0.5480078917645456
APLP1,APLP1,plasma,PROT,2,-0.11054683976516394,0.6377759085736068
APOA1,APOA1,plasma,PROT,2,0.0055849774689061,0.18958982473951075
APOA2,APOA2,plasma,PROT,2,-0.2847544318329311,0.4995925280911121
APOA4,APOA4,plasma,PROT,2,-0.04216993326499245,0.25387472427214663
APOB,APOB,plasma,PROT,2,-0.12344572783302821,0.3612342609051282
APOBR,APOBR,plasma,PROT,2,-0.16519027680188225,0.2752550231955435
APOC1,APOC1,plasma,PROT,2,-0.0958,0.28921299707045284
APOD,APOD,plasma,PROT,2,-0.03184135808380045,0.2972920364272271
APOE,APOE,plasma,PROT,2,-0.07993710519044064,0.21719438469759664
APOF,APOF,plasma,PROT,2,0.0549821964967484,0.18389215872406064
APOH,APOH,plasma,PROT,2,0.00258977784329465,0.18793577036606615
APOL1,APOL1,plasma,PROT,2,-0.19824670172748465,0.5586904036242377
APOM,APOM,plasma,PROT,2,-0.0264146051994376,0.42403471583169616
APP,APP,plasma,PROT,2,0.0811214085987721,0.196412662047525
APPL2,APPL2,plasma,PROT,2,0.0366661038464292,0.8857828811922035
APRT,APRT,plasma,PROT,2,-0.1082617325948689,0.585615583354733
ARAF,ARAF,plasma,PROT,2,0.0260482971151567,0.5812992541473238
AREG,AREG,plasma,PROT,2,-0.1142792474127508,0.34687181369851094
ARF6,ARF6,plasma,PROT,2,-0.08789303317264224,0.7283507971523755
ARFIP1,ARFIP1,plasma,PROT,2,-0.1471694045677881,0.5317819061755304
ARG1,ARG1,plasma,PROT,2,0.01524535934610725,0.4353640340446417
ARG2,ARG2,plasma,PROT,2,0.0824780345137612,0.41535343453365015
ARHGAP1,ARHGAP1,plasma,PROT,2,-0.07849437397527506,0.36752204097782687
ARHGAP25,ARHGAP25,plasma,PROT,2,0.0314765125904423,0.3738728347290271
ARHGAP30,ARHGAP30,plasma,PROT,2,0.0073513418383844,0.1838973516626485
ARHGAP45,ARHGAP45,plasma,PROT,2,-0.001494239372952253,0.5692328210748937
ARHGAP5,ARHGAP5,plasma,PROT,2,0.04232887262202155,1.0241978678405528
ARHGEF1,ARHGEF1,plasma,PROT,2,-0.1660727320679215,0.7443535423888945
ARHGEF10,ARHGEF10,plasma,PROT,2,-0.14513941131547287,0.9491394577143001
ARHGEF12,ARHGEF12,plasma,PROT,2,0.0255524487945196,0.7728416977430989
ARHGEF5,ARHGEF5,plasma,PROT,2,-0.1186030739632783,0.3223215065650886
ARID3A,ARID3A,plasma,PROT,2,-0.0189,0.09659817187714001
ARID4B,ARID4B,plasma,PROT,2,-0.01374202902640955,0.2827986695536555
ARL2BP,ARL2BP,plasma,PROT,2,-0.02622877869772575,0.37587909021615473
ARMCX2,ARMCX2,plasma,PROT,2,-0.45420810694226493,0.7318109904136162
ARNT,ARNT,plasma,PROT,2,-0.1266835030251521,0.46857298634539124
ARSB,ARSB,plasma,PROT,2,-0.10935677229094345,0.39240381749069925
ART3,ART3,plasma,PROT,2,0.029658312993805502,0.3166905105863751
ART5,ART5,plasma,PROT,2,-0.27388879625844953,0.6318853995790951
ARTN,ARTN,plasma,PROT,2,-0.38859433356976536,0.3004292771754699
ASAH1,ASAH1,plasma,PROT,2,-0.365325,0.2838177939976068
ASAH2,ASAH2,plasma,PROT,2,0.0303753075171559,0.14156323306373136
ASGR1,ASGR1,plasma,PROT,2,-0.22925387271644204,0.2146433117951319
ASGR2,ASGR2,plasma,PROT,2,-0.1570013057807425,0.29843454493636434
ASPN,ASPN,plasma,PROT,2,-0.0237523676634616,0.2614759915119186
ASPSCR1,ASPSCR1,plasma,PROT,2,-0.22033006336597988,0.48520500750498996
ASRGL1,ASRGL1,plasma,PROT,2,-0.20172696961726985,0.62278308190528
ASS1,ASS1,plasma,PROT,2,0.2416302846354325,0.5971018364182102
ATF2,ATF2,plasma,PROT,2,0.0068,0.44008218598252136
ATF4,ATF4,plasma,PROT,2,-0.187094538364482,0.373244538364482
ATG16L1,ATG16L1,plasma,PROT,2,-0.15633026207028533,0.490690003276532
ATG4A,ATG4A,plasma,PROT,2,-0.09553958513815924,0.44167576958452237
ATOX1,ATOX1,plasma,PROT,2,-0.19400377171396144,0.5525060745974725
ATP1B1,ATP1B1,plasma,PROT,2,0.013491665208193851,0.38205
ATP1B2,ATP1B2,plasma,PROT,2,-0.009089403186550798,0.33669569902687324
ATP1B3,ATP1B3,plasma,PROT,2,-0.0401483558385835,0.3773171011487039
ATP1B4,ATP1B4,plasma,PROT,2,-0.1199284488268861,0.5978355900443475
ATP2B4,ATP2B4,plasma,PROT,2,-0.05607421728502645,0.23705424664750008
ATP5F1D,ATP5F1D,plasma,PROT,2,0.0177370482817997,0.752625
ATP5IF1,ATP5IF1,plasma,PROT,2,-0.2363034805144626,0.9812295901855097
ATP5PO,ATP5PO,plasma,PROT,2,0.0076710139557312,0.4819060864292818
ATP6AP2,ATP6AP2,plasma,PROT,2,-0.0625987563391277,0.2739286299833217
ATP6V1D,ATP6V1D,plasma,PROT,2,0.0030523404714546,0.11725
ATP6V1F,ATP6V1F,plasma,PROT,2,-0.07992292921905665,0.46481032720751486
ATP6V1G1,ATP6V1G1,plasma,PROT,2,-0.12560651635596606,0.5816696739856396
ATRAID,ATRAID,plasma,PROT,2,-0.17162073675173845,0.2188397225726687
ATRN,ATRN,plasma,PROT,2,-0.09348288685362545,0.20005222111894455
ATXN10,ATXN10,plasma,PROT,2,-0.07456570403430705,0.516217539062394
ATXN2,ATXN2,plasma,PROT,2,0.30595483483567787,1.19060111966703
ATXN2L,ATXN2L,plasma,PROT,2,-0.039731914332437945,0.2294370785668266
ATXN3,ATXN3,plasma,PROT,2,-0.06406227058027505,0.4600650471542355
AXIN1,AXIN1,plasma,PROT,2,0.0507376836438066,0.778877365807561
AXL,AXL,plasma,PROT,2,0.0674658667912155,0.18315
AZI2,AZI2,plasma,PROT,2,-0.02480929250984525,0.44882664788277826
AZU1,AZU1,plasma,PROT,2,-0.009161543922501299,0.47578957173304515
B2M,B2M,plasma,PROT,2,-0.14321729625313034,0.18878270374686965
B3GNT7,B3GNT7,plasma,PROT,2,-0.038155571536746896,0.3692658920431829
B4GALT1,B4GALT1,plasma,PROT,2,-0.24636151644711907,0.20734941979318836
B4GAT1,B4GAT1,plasma,PROT,2,-0.11430000000000001,0.2867192226578087
BABAM1,BABAM1,plasma,PROT,2,-0.08914215415904139,0.44267261348199316
BACH1,BACH1,plasma,PROT,2,-0.08438762105090325,0.35376237894909673
BAG3,BAG3,plasma,PROT,2,-0.00557652509379485,0.199808862262977
BAG4,BAG4,plasma,PROT,2,-0.0341595220001675,0.2999790730806353
BAG6,BAG6,plasma,PROT,2,-0.0558387920800891,0.21269858021034488
BAIAP2,BAIAP2,plasma,PROT,2,-0.014723706808369999,0.49917542336882864
BAMBI,BAMBI,plasma,PROT,2,-0.1268722641172906,0.25790679627262386
BANK1,BANK1,plasma,PROT,2,0.00226870593919945,0.9356426389414105
BAP18,BAP18,plasma,PROT,2,-0.11042223710345,0.38652776289655
BATF,BATF,plasma,PROT,2,-0.08078476981308215,0.4918017200334077
BAX,BAX,plasma,PROT,2,0.01360405578594365,0.6391647932189777
BCAM,BCAM,plasma,PROT,2,-0.0922,0.1732072226669445
BCAN,BCAN,plasma,PROT,2,-0.0392317557658053,0.308834737706138
BCAT1,BCAT1,plasma,PROT,2,-0.10256781070088425,0.2587404003082745
BCAT2,BCAT2,plasma,PROT,2,-0.06046455595558975,0.5037854440444103
BCHE,BCHE,plasma,PROT,2,0.047863294496584594,0.2922794603786368
BCL2,BCL2,plasma,PROT,2,-0.20010807456738314,0.21390144335855132
BCL2L1,BCL2L1,plasma,PROT,2,0.00800963628339665,0.7736689930268175
BCL2L15,BCL2L15,plasma,PROT,2,-0.269479900065155,0.6139978824912629
BCL7A,BCL7A,plasma,PROT,2,-0.04809301488876985,0.7315026548981407
BCL7B,BCL7B,plasma,PROT,2,-0.05444965792790385,0.2244187280250208
BCR,BCR,plasma,PROT,2,-0.0953746068795984,0.6340454622543947
BDNF,BDNF,plasma,PROT,2,0.39792515746367635,0.7506498425363236
BECN1,BECN1,plasma,PROT,2,-0.1191912130413911,0.49505878695860883
BEX3,BEX3,plasma,PROT,2,-0.07776293209780764,0.5110255464772597
BGLAP,BGLAP,plasma,PROT,2,-0.30964749748487846,0.709036755916706
BGN,BGN,plasma,PROT,2,-0.48419999999999996,0.35659827775275965
BHLHE40,BHLHE40,plasma,PROT,2,-0.529884859354511,1.2068752658076138
BHMT2,BHMT2,plasma,PROT,2,-0.027129999676743,0.2441
BIN2,BIN2,plasma,PROT,2,0.10666167148884545,0.9842229582912834
BLMH,BLMH,plasma,PROT,2,-0.18087457439056104,0.26151204432709924
BLNK,BLNK,plasma,PROT,2,-0.04550402084857125,0.23465966005726413
BLOC1S2,BLOC1S2,plasma,PROT,2,-0.3319234748133427,1.0257903393751255
BLOC1S3,BLOC1S3,plasma,PROT,2,-0.011819209892725651,0.21234295420013286
BLVRB,BLVRB,plasma,PROT,2,-0.05477032396576685,0.2666549726745321
BMP10,BMP10,plasma,PROT,2,0.01109019716334395,0.23628576007108293
BMP4,BMP4,plasma,PROT,2,-0.043994168582627904,0.1301064889675702
BMPER,BMPER,plasma,PROT,2,-0.0275381931171082,0.22631824393482974
BNIP2,BNIP2,plasma,PROT,2,0.0122109077589379,0.43022275241433694
BNIP3L,BNIP3L,plasma,PROT,2,-0.22683984202877416,0.3307883033168688
BOC,BOC,plasma,PROT,2,-0.032650770238003446,0.2543396313825298
BOLA1,BOLA1,plasma,PROT,2,-0.16002457026599326,0.5214334744698845
BOLA2_BOLA2B,BOLA2_BOLA2B,plasma,PROT,2,-0.16370968136834962,0.5422541798325553
BPIFA2,BPIFA2,plasma,PROT,2,0.0491514291773074,0.6667685756564217
BPIFB1,BPIFB1,plasma,PROT,2,0.03896814884453585,0.6067186309392014
BPIFB2,BPIFB2,plasma,PROT,2,0.07977812296388301,0.7542002118607407
BRAP,BRAP,plasma,PROT,2,-0.08415333328871524,0.8150822329660088
BRD1,BRD1,plasma,PROT,2,0.0199812073338182,0.457975
BRD2,BRD2,plasma,PROT,2,-0.030011229963369298,0.4408524865616848
BRD3,BRD3,plasma,PROT,2,0.2330310663758871,0.8346472676358836
BRDT,BRDT,plasma,PROT,2,0.011512752799653001,0.4577294215394403
BRK1,BRK1,plasma,PROT,2,-0.06264714144454,0.270059100890389
BRME1,BRME1,plasma,PROT,2,-0.04935817528549855,0.26574492932311694
BRSK2,BRSK2,plasma,PROT,2,-0.031540759958633896,0.3386592400413661
BSG,BSG,plasma,PROT,2,-0.03864465648249735,0.11598357775492266
BSND,BSND,plasma,PROT,2,-0.1801403303267161,0.6131269983699512
BST1,BST1,plasma,PROT,2,0.01585,0.33174647523839224
BST2,BST2,plasma,PROT,2,-0.037167409985231,0.497058563500642
BTC,BTC,plasma,PROT,2,-0.0316550849702741,0.38083864033429493
BTD,BTD,plasma,PROT,2,-0.02675261131763785,0.2262966006366947
BTLA,BTLA,plasma,PROT,2,-0.11057162644594115,0.27036881705096427
BTN1A1,BTN1A1,plasma,PROT,2,-0.6001993546981836,0.8576647576120393
BTN2A1,BTN2A1,plasma,PROT,2,-0.0745,0.2808432457064673
BTN3A2,BTN3A2,plasma,PROT,2,-0.045215218132183,0.21383280643349195
BTNL10,BTNL10,plasma,PROT,2,-0.12569543917839093,0.3591586966392282
C19orf12,C19orf12,plasma,PROT,2,-0.127852183435053,0.5347
C1GALT1C1,C1GALT1C1,plasma,PROT,2,-0.00141878335254705,0.32171521564830985
C1QA,C1QA,plasma,PROT,2,-0.1589460104297685,0.21354028240114165
C1QBP,C1QBP,plasma,PROT,2,-0.07121117602639225,0.3635907269683105
C1QL2,C1QL2,plasma,PROT,2,-0.1140393939045248,0.2413452325734871
C1QTNF1,C1QTNF1,plasma,PROT,2,-0.2527623896232584,0.520785276690843
C1QTNF5,C1QTNF5,plasma,PROT,2,-0.2017109773898776,0.27482936028555505
C1QTNF6,C1QTNF6,plasma,PROT,2,-0.35000014793642686,0.37560315019913637
C1QTNF9,C1QTNF9,plasma,PROT,2,-0.0020387658838149,0.32342414992450275
C1R,C1R,plasma,PROT,2,0.0102293640342026,0.11731221041481475
C1RL,C1RL,plasma,PROT,2,0.0108127728872281,0.26769167469589594
C1S,C1S,plasma,PROT,2,-0.03405778808166215,0.1937556195062283
C2,C2,plasma,PROT,2,-0.01325,0.30742499999999995
C2CD2L,C2CD2L,plasma,PROT,2,-0.055702425424666704,0.26524610731671416
C2orf69,C2orf69,plasma,PROT,2,-0.11915352517866909,0.6027500000000001
C3,C3,plasma,PROT,2,-0.0243895094174415,0.143
C4BPB,C4BPB,plasma,PROT,2,-0.19622826601201343,0.2501090720245466
C5,C5,plasma,PROT,2,0.012025000000000001,0.15208313834921774
C7,C7,plasma,PROT,2,-0.09329961428124585,0.19892232728977932
C7orf50,C7orf50,plasma,PROT,2,0.0101427829811837,0.0642427829811837
C8B,C8B,plasma,PROT,2,-0.0335164143626642,0.1838458724988593
C9,C9,plasma,PROT,2,-0.13169019143915317,0.27415565987330087
C9orf40,C9orf40,plasma,PROT,2,-0.1129707653966584,0.5167454458532365
CA1,CA1,plasma,PROT,2,-0.16481758398079865,0.4489988870837323
CA11,CA11,plasma,PROT,2,0.08950122975802516,0.14737699762656464
CA12,CA12,plasma,PROT,2,0.054525000000000004,0.20402317978011955
CA13,CA13,plasma,PROT,2,0.0694105060049148,0.8590653772476876
CA14,CA14,plasma,PROT,2,0.10654338712842565,0.3788398925733125
CA2,CA2,plasma,PROT,2,-0.14182977400215055,0.4860417636654754
CA3,CA3,plasma,PROT,2,-0.21145,0.3709033196520738
CA4,CA4,plasma,PROT,2,-0.0245482328568679,0.26111359707794657
CA5A,CA5A,plasma,PROT,2,-0.3023,0.8812084052876269
CA6,CA6,plasma,PROT,2,-0.3149389963708304,0.6323379651954757
CA7,CA7,plasma,PROT,2,-0.0811338854479837,0.22343655742290852
CA8,CA8,plasma,PROT,2,0.0338616982576697,0.32524187692512474
CA9,CA9,plasma,PROT,2,-0.08752162086319605,0.3328340168586381
CABP2,CABP2,plasma,PROT,2,-0.040497407289389206,0.5656697286260299
CACNA1C,CACNA1C,plasma,PROT,2,-0.1064326375478532,0.4748448294048042
CACNA1H,CACNA1H,plasma,PROT,2,-0.147400959682397,0.5909467159292836
CACNB1,CACNB1,plasma,PROT,2,0.022674176374597302,0.3708
CACNB3,CACNB3,plasma,PROT,2,0.035936574517380596,0.7524673587515842
CACYBP,CACYBP,plasma,PROT,2,-0.05996339966402385,0.7041240683801921
CADPS,CADPS,plasma,PROT,2,-0.2581453052339753,0.5957983225154784
CALB1,CALB1,plasma,PROT,2,-0.03109097760123955,0.3609996550282755
CALB2,CALB2,plasma,PROT,2,-0.0989621962962702,0.4560900190797377
CALCA,CALCA,plasma,PROT,2,-0.17296912403169065,0.34964385579013363
CALCB,CALCB,plasma,PROT,2,-0.03634999999999999,0.23521990966308143
CALCOCO1,CALCOCO1,plasma,PROT,2,-0.02554357239487175,0.8374079813622992
CALCOCO2,CALCOCO2,plasma,PROT,2,-0.17811261792492433,0.566002075870504
CAMKK1,CAMKK1,plasma,PROT,2,0.0472019726728172,0.38181736043056036
CAMLG,CAMLG,plasma,PROT,2,-0.2325054843381219,0.789042491817358
CAMSAP1,CAMSAP1,plasma,PROT,2,-0.02265,0.850178066011716
CANT1,CANT1,plasma,PROT,2,-0.1198348243470864,0.18530873141878235
CAPG,CAPG,plasma,PROT,2,-0.06036141595669835,0.40010150352539614
CAPN3,CAPN3,plasma,PROT,2,0.0060565450046859,0.3285088802399422
CAPS,CAPS,plasma,PROT,2,-0.2873595080672017,0.18002327640445628
CARHSP1,CARHSP1,plasma,PROT,2,-0.09632497621477004,0.34021587564694694
CASC3,CASC3,plasma,PROT,2,-0.0613004088515617,0.3979657943556012
CASP1,CASP1,plasma,PROT,2,-0.0035087643413986482,0.8085919836312656
CASP10,CASP10,plasma,PROT,2,-0.0040215122274030995,0.5080694938574842
CASP2,CASP2,plasma,PROT,2,0.023800698840564252,0.3673487662812165
CASP3,CASP3,plasma,PROT,2,-0.0016199519978632995,0.7636927426308837
CASP4,CASP4,plasma,PROT,2,-0.07266384736497465,1.2448067860532082
CASP7,CASP7,plasma,PROT,2,-0.0399349330627229,0.46324946588605986
CASP8,CASP8,plasma,PROT,2,-0.16390811011582468,0.3357641425867861
