analyte_id,delta_comparison,W_statistic,p_value,q_value,significant,median_delta,log2fc,n_pairs,excluded
Timepoint,4_minus_3,0.0,0.03125,0.3044982698961938,False,1.0,1.0995356735509143,6,False
GSTA1,4_minus_3,0.0,0.03125,0.3044982698961938,False,-0.3083490398751437,0.0,6,False
GUCA2A,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.2731018878690019,36.101289150415475,6,False
HAVCR1,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.34151276268533104,1.6673642947175287,6,False
HDAC9,4_minus_3,0.0,0.03125,0.3044982698961938,False,-0.43663635493164205,-37.216733706804106,6,False
HLA-A,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.225263990278406,35.653612185775785,6,False
HS6ST1,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.4197413775785694,1.9839003589869209,6,False
HSPB6,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.9763223071793584,5.683058078075126,6,False
IFNGR2,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.5744559872582433,1.3006547304624185,6,False
IGDCC4,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.32328608334077963,37.627401666695384,6,False
IGF2R,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.26847447505603417,37.435614364641545,6,False
IGFBP4,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.7908375170924724,39.364631875397144,6,False
IGFBP7,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.18019955994089393,34.35495588340413,6,False
IGSF3,4_minus_3,0.0,0.03125,0.3044982698961938,False,1.1913746530372953,2.6466530083949245,6,False
IL12B,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.39721658303871193,0.0,6,False
IL17D,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.325149840867208,0.0,6,False
IL18R1,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.3795680493336414,37.59078675128208,6,False
IL19,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.5062721269743722,2.889862405217165,6,False
GRPEL1,4_minus_3,0.0,0.03125,0.3044982698961938,False,0.4712793807720198,38.42084207837078,6,False
