log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
0.7703049603341431,0.04964077636894089,5.387771496702916,4.410510280361246e-07,0.0007907576759782721,6.1387333279376595,FGR
0.7758729868881111,0.15278608416713466,5.332040564745907,5.618171765387368e-07,0.0007907576759782721,5.914981579589753,SMAD1
1.295295285516123,0.3476923851645491,5.2025942793319775,9.8070180371584e-07,0.0009202251924866964,5.400263402128811,EIF2AK2
0.7100119000885484,0.12996374309356928,5.029536029325953,2.041940212955683e-06,0.0009272588826292356,4.723457229305254,PDIA4
0.8442934091012168,0.2199728056513951,5.021322044479975,2.113564603538897e-06,0.0009272588826292356,4.691666294526653,LYN
0.9545281707980081,0.28306926366521884,5.006466249658467,2.2493694085953396e-06,0.0009272588826292356,4.6342474348017575,PPP1R12A
1.1193821398486943,0.2890883256253553,5.00054921254655,2.3057947347796267e-06,0.0009272588826292356,4.611405715550866,CORO1A
0.7065919468198405,0.07476606731721688,4.940638809212653,2.9605332618422833e-06,0.0010115985916499955,4.381041149118101,CEP85
0.6783391583624828,0.09911013235537387,4.9193474779926305,3.234240612735332e-06,0.0010115985916499955,4.299574935341644,WASHC3
0.8096152017806681,0.1019558808123462,4.873295372800921,3.913074142551884e-06,0.0010183237644997777,4.124098151138982,AP1G2
0.7030788868561876,0.15252001676548968,4.846285661585563,4.373664781488963e-06,0.0010183237644997777,4.021649706713633,TJAP1
0.8309592427759874,0.1577347312169441,4.825041100687241,4.772556583704273e-06,0.0010183237644997777,3.941314650367632,SERPINB1
1.1287988328503964,0.31758948207553783,4.798912829312242,5.311791747151098e-06,0.0010183237644997777,3.8428113672251065,VPS4B
0.7238043641082442,0.05395878541660971,4.796002411921958,5.375398459125403e-06,0.0010183237644997777,3.8318596587646816,LBR
0.686588142564912,0.1407273945348719,4.779489561486495,5.750528574449334e-06,0.0010183237644997777,3.7698011543540275,IMPA1
0.9215804854996782,0.16557685598521593,4.755690512891413,6.3362240268963e-06,0.0010183237644997777,3.6805947730022766,LAT2
0.5074226222239828,-0.15578805806673282,4.742366175585154,6.688999182821587e-06,0.0010183237644997777,3.6307727564958174,NAGK
0.7658205613603549,0.2771419199154357,4.736194718981982,6.858782354365348e-06,0.0010183237644997777,3.6077263615800366,VASH1
0.8855577908778028,0.3279971217177777,4.714730970416475,7.482445669798873e-06,0.0010183237644997777,3.527720422238369,RGCC
0.673369346710881,0.23489504487467588,4.711654070679296,7.576240039251632e-06,0.0010183237644997777,3.5162701065205137,VPS53
0.4955930237608845,0.08433958020401294,4.681193948004414,8.568444137816021e-06,0.0010183237644997777,3.4031720803452394,CHMP6
0.8956575406385513,0.17987756490389517,4.67869701614831,8.655146448884862e-06,0.0010183237644997777,3.393921673451997,NFU1
1.0095895168719098,-0.03467064299296129,4.669478561452542,8.982669087217788e-06,0.0010183237644997777,3.3597972091295993,MAPKAPK2
1.2457759849033472,0.36259006819321954,4.664854030245812,9.151466816250107e-06,0.0010183237644997777,3.34269449236643,RHOC
1.18015474158604,0.08398134025205296,4.658574468957959,9.38560200501489e-06,0.0010183237644997777,3.3194883691042207,ARF6
1.005128994876899,0.25139713520802304,4.654380794327115,9.545185701315767e-06,0.0010183237644997777,3.30400176971275,GTPBP2
