log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
1.119019961426144,-0.0266177173504282,5.9188428266635675,2.1461757721702163e-08,3.2207950860796755e-05,8.947279553145087,FGD3
1.5619266009893689,0.11675193136592751,5.905800153921643,2.288309119772416e-08,3.2207950860796755e-05,8.887173847748077,AKT2
0.7129843090504986,0.04311725599219556,5.65487886406959,7.73295994389925e-08,5.8606646210158505e-05,7.746729800495836,SMAD1
0.741147143822128,0.04060653849509277,5.639399114901605,8.327765003219681e-08,5.8606646210158505e-05,7.6773864437306125,ANXA3
0.5981581743584733,0.20096675363890362,5.538588443727173,1.3453211296237706e-07,7.574157959781829e-05,7.228756549901273,VPS53
1.0805331609395923,0.03873476446720645,5.467083468387708,1.8845052903388858e-07,7.931582764395955e-05,6.913703909478158,ARF6
0.8672756267842453,0.2981827908292499,5.457376049088117,1.9723296394590295e-07,7.931582764395955e-05,6.871137845918478,ARHGAP45
0.9321954740469449,0.22467075347918106,5.402399260547067,2.550396839425003e-07,8.974208878726729e-05,6.63100472610019,STK4
1.2194769482024632,0.14566799062123326,5.356730490494698,3.15361261642663e-07,9.063152568540309e-05,6.432746187388054,DIABLO
1.0678227175045216,0.40681955432411177,5.327244330420683,3.61477275552927e-07,9.063152568540309e-05,6.30533306312834,DOK2
1.296065811741685,0.40670139376351994,5.321365457008752,3.714277890217931e-07,9.063152568540309e-05,6.279985740175136,GRAP2
0.5306495867237485,0.18264970736093028,5.30871248969822,3.937582143295792e-07,9.063152568540309e-05,6.22549461740383,TNFAIP8L2
0.5583194376360727,0.11023353122349415,5.282653567966959,4.4394654234087804e-07,9.063152568540309e-05,6.1135430142813485,WASHC3
0.7552133519371227,0.06192356806304427,5.265266679597198,4.808441251365356e-07,9.063152568540309e-05,6.039052895134053,LAT2
1.1021787710100421,0.3188186507879024,5.259351886729562,4.940643901372518e-07,9.063152568540309e-05,6.01374997675343,CA13
0.412082381001054,-0.07260404979237814,5.248960086482113,5.181537390472655e-07,9.063152568540309e-05,5.969341252776586,TNFAIP2
0.8505670250470467,0.2749398463436274,5.236986095728919,5.473307057377807e-07,9.063152568540309e-05,5.918244622613481,DCTD
0.7719064086080124,0.196469186476615,5.212107846535325,6.131566348493704e-07,9.425714009761767e-05,5.812334076135245,MVK
0.8233843562464587,0.24062329984524541,5.20401214620608,6.361938408009719e-07,9.425714009761767e-05,5.7779431740662845,WASF1
1.1814542042410325,0.15425342797942487,5.157506518588518,7.85778533035904e-07,0.00010696989662496934,5.581090659959821,CD69
1.0899376154492153,0.16072957081007874,5.1540974490442935,7.97999228818599e-07,0.00010696989662496934,5.566707968884995,PTPN6
0.6875592311795454,-0.02678975022931588,5.134666756445174,8.712644452170935e-07,0.00010795178832090515,5.484855295783254,ENO1
0.927087901540306,-0.14206819135132365,5.1319485333391075,8.820217162986922e-07,0.00010795178832090515,5.473421569068191,MAPKAPK2
0.8859473641219278,0.2348374067728188,5.115113758408886,9.515797043508578e-07,0.00011161236948948602,5.402701771381065,CACYBP
