log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
0.6134246849984036,0.12996374309356928,4.483949053491226,1.8797898131518422e-05,0.013975617205213843,2.672778206656486,PDIA4
0.5097270704659073,0.09438357747333054,4.2959541202402685,3.899657530463434e-05,0.013975617205213843,2.020430227584522,S100A4
0.5461136093529183,0.05335095795604817,4.277198137218754,4.189760678339716e-05,0.013975617205213843,1.956378751641445,PARK7
0.8519010025072868,0.04219916039176323,4.263379348974193,4.41667156763717e-05,0.013975617205213843,1.909309938234638,CC2D1A
0.6855025184190876,0.08039482941402035,4.255852513507558,4.545192237954521e-05,0.013975617205213843,1.8837162036168458,SMS
0.5828921946878266,0.1407273945348719,4.182699188642228,5.9966791768043336e-05,0.013975617205213843,1.6365917288865113,IMPA1
0.6998907655001674,0.1577347312169441,4.182032311521681,6.011765651576018e-05,0.013975617205213843,1.6343525203038611,SERPINB1
0.803821062961105,0.03355265035171479,4.16819621379684,6.333122260425696e-05,0.013975617205213843,1.5879502451098766,EIF4B
0.6181029917056596,0.06967130508826652,4.162148710861175,6.478703597352375e-05,0.013975617205213843,1.567702236549188,DNMBP
0.6754239617629102,0.09434241464484143,4.129178160862866,7.330638849516477e-05,0.013975617205213843,1.457672311975995,GGCT
0.5633891346997706,-0.05758122957464417,4.119733792455866,7.593840044526804e-05,0.013975617205213843,1.4262671893516785,ATG4A
0.6473951558499366,0.05921613127595553,4.119300222682182,7.606138067421588e-05,0.013975617205213843,1.4248266609199893,MIF
0.6187028019397949,0.05123441056799907,4.101870262523811,8.116658487720128e-05,0.013975617205213843,1.3670040985485938,STAMBP
0.4878937098143826,-0.058252429299332706,4.089478426769419,8.499423073076167e-05,0.013975617205213843,1.3260000695836833,PEBP1
0.6407829715218898,0.2771419199154357,4.077065182512728,8.900160144539049e-05,0.013975617205213843,1.2850129476602392,VASH1
0.5648975857892933,0.23489504487467588,4.069117551485011,9.16617301525879e-05,0.013975617205213843,1.2588170138424442,VPS53
0.588152752325286,0.15278608416713466,4.061617324965806,9.424184139232544e-05,0.013975617205213843,1.2341289404881337,SMAD1
0.6136530482081609,0.03197329819022281,4.051279527146297,9.791233467757268e-05,0.013975617205213843,1.2001535229676366,IMPACT
