log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
0.8895232611030247,0.2943144307486885,6.210773265630474,1.0647643869013267e-09,2.9973117491272348e-06,11.554625978344841,ZNRD2
0.36429420084790953,-0.03073351485585206,5.821850170094302,1.008054477039998e-08,1.4188366764337973e-05,9.486903036261946,KLK13
0.3183335230976458,-0.03157281539659233,5.385600305903267,1.0861643377274086e-07,9.969869801600492e-05,7.3071853286183535,RGMA
1.3271725360510072,0.1992735069290066,5.33500818509298,1.416677769321562e-07,9.969869801600492e-05,7.064144423494812,CASP4
-1.378814588948419,0.05472432088589844,-5.237217030803179,2.3533865698128194e-07,0.00013249566388046172,6.600174528060953,DTX2
0.7006226834733332,0.08533845800190934,4.580221418175172,5.792897573110516e-06,0.0025920226400404154,3.684951815137235,CXCL5
0.582360837410827,0.020754334003739223,4.556959995661732,6.445526991219506e-06,0.0025920226400404154,3.588276627937881,PKN3
0.46534983866191715,0.036280095417451065,4.5259596247422005,7.425658979476486e-06,0.0026129037534032887,3.4601426721577164,CRNN
0.28018488324978175,-0.0010488503276648174,4.489972013982683,8.742911969366957e-06,0.0027345885770853314,3.312406276404226,KLK8
0.30301311766094835,-0.009390653590236395,4.161674300522977,3.684904046989312e-05,0.009637084169003647,2.0151983262499327,SPESP1
0.31526137311638414,0.051526711528399785,4.140806960179671,4.0251227886238036e-05,0.009637084169003647,1.935843115662804,MSLN
0.25002390595329116,0.031208583408686576,4.1286698279768,4.236541682795596e-05,0.009637084169003647,1.8898588787192274,TMPRSS11D
-0.3687602185587066,-0.019733661517081055,-4.116959020299554,4.4505184439448464e-05,0.009637084169003647,1.8456094290992802,RNASE10
0.17655333797639353,0.030353123711454422,4.0800338778624345,5.1945420643316205e-05,0.010444739936495365,1.7068568614920316,TNFRSF19
0.2797614415846846,0.004096042212908757,4.035656357384445,6.245353321409842e-05,0.010822084017736572,1.5416491784422917,LCP1
-0.4914733846999314,0.1913838500402632,-4.032578650559452,6.325261733549807e-05,0.010822084017736572,1.5302543251464895,CDHR2
0.2172801212935049,0.02288378439127134,4.01516574199838,6.795958372696724e-05,0.010822084017736572,1.465938544240439,KLRF1
-0.5020623201159828,-0.13370691317266956,-4.01076823855701,6.919982675639727e-05,0.010822084017736572,1.4497373393052086,LECT2
0.29496168403042294,0.05150386005692395,3.941033569734525,9.197818703111158e-05,0.013627294552241005,1.1950501804430154,IL24
0.21941990044608076,-0.0139739467948536,3.899686550325854,0.00010866591262628137,0.015294727202149102,1.046024411318748,NOTCH2
0.34843370988667266,-0.019875886627197338,3.849463056974984,0.00013279446345754102,0.016747621010225765,0.8669961727078563,CRELD2
-0.7902902504111058,0.403287914736613,-3.8424979049275136,0.00013651560369073258,0.016747621010225765,0.8423406552328894,NOP56
-0.24388440012926813,0.06529634001490203,-3.833515842329451,0.00014145982747427113,0.016747621010225765,0.810607758125359,ATP2B4
0.1751856583595448,0.040478949652329746,3.8311568597922316,0.00014278611163247545,0.016747621010225765,0.8022852775128246,CRYBB2
0.2800600629461508,-0.008109467285241806,3.813580971322348,0.00015304390293827575,0.01723274347084985,0.7404297707305556,TYRP1
-0.26383007704666667,-0.04536155874447313,-3.7759918381442734,0.00017736294740188486,0.01920294988216561,0.6090421511591799,CD5L
-0.2862763288754795,-0.03753934468631977,-3.7577316396674214,0.00019045095166573547,0.019856275145890567,0.5456598966322446,ADGRE1
0.4250852461087897,-0.1571546292741505,3.7197640084391086,0.000220633081583708,0.022181504452076357,0.4148021620588276,LPL
0.5682858015615073,-0.1367082562243347,3.6822780776534825,0.00025480763692172295,0.024046083753825692,0.2868387824293199,CXCL3
-0.3667331004008158,0.09414844842483715,-3.680788176134295,0.0002562637700230092,0.024046083753825692,0.28177816525999155,SMARCA2
0.28599193390854927,0.07521031703361503,3.6147168680295283,0.00032929723179350777,0.02990231314512014,0.05931248464785632,TXNDC5
-0.40295207742718214,0.2259523908586688,-3.5943898740949396,0.0003554339011384395,0.03112414159437784,-0.008360299969118579,NDRG1
0.2740017467345639,-0.07188350952665332,3.5873976618654573,0.00036486560306020206,0.03112414159437784,-0.03155503818443872,ENPP6
0.12885910343847973,-0.05627649461990323,3.546763770635201,0.00042448666117271013,0.03483849726921968,-0.1654971032776542,FCER1A
0.27997525468046536,0.06848060522564138,3.5355406346335894,0.0004424952696955666,0.03483849726921968,-0.20223634124957268,LRPAP1
0.4441614850662295,0.10184042084039535,3.5336874947850365,0.0004455367323949941,0.03483849726921968,-0.20829198828906925,CCL17
0.2016436378327732,0.018263501276002583,3.5069327954497234,0.0004916862472712949,0.037309116286246786,-0.2953835972367864,KLK14
1.130042131313762,-1.3696089792457948,3.500386406121297,0.0005036399356580383,0.037309116286246786,-0.31659736597134813,ABO
-0.5054648313961053,-0.16636671704885655,-3.4902005020539026,0.0005227808757662163,0.037734055520048694,-0.34953001779963166,ENPP7
