log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
1.0353900346233436,0.03873476446720645,4.959854820864628,1.9022153777390218e-06,0.004789037499252081,4.741166403164248,ARF6
0.5196703870887568,-0.015194598217545504,4.707592193414252,5.687596447524409e-06,0.004789037499252081,3.745347544094342,GBP1
0.2863024277603449,0.024385949409297274,4.668738025719169,6.710066846228518e-06,0.004789037499252081,3.595294728129863,CD36
0.7200558635948067,0.196469186476615,4.59145636252603,9.297071394988762e-06,0.004789037499252081,3.299541624619783,MVK
0.7675131466901892,0.2981827908292499,4.5184615652678595,1.2607866215608639e-05,0.004789037499252081,3.023540979026862,ARHGAP45
0.7387386887719716,0.24482825277376224,4.4848359563939875,1.449104358903548e-05,0.004789037499252081,2.897506083254221,FKBP14
0.9176148368059063,-0.0266177173504282,4.4697440828081945,1.54217765575764e-05,0.004789037499252081,2.841167764431347,FGD3
0.6258624991295842,0.1484609698832647,4.454373507745722,1.642874657388019e-05,0.004789037499252081,2.7839353251635135,XIAP
0.32137437194175345,-0.06789067920365993,4.440509763148334,1.73910565159223e-05,0.004789037499252081,2.732440552418856,CYB5R2
0.42947070063223297,-0.13475182440662747,4.416644866259376,1.9175984888382816e-05,0.004789037499252081,2.6440810383125886,TP53I3
0.47898394847218545,0.026445185065856178,4.4157228915849585,1.9248363053003875e-05,0.004789037499252081,2.640674638088738,GATD3
0.6701760399818301,0.06192356806304427,4.380887921992249,2.2183978710258735e-05,0.004789037499252081,2.512364549954521,LAT2
0.6593580181589278,0.1822643577923756,4.343157112281921,2.5848191248991545e-05,0.004789037499252081,2.374257875101078,DCTN2
0.5914919392062044,0.04311725599219556,4.342224959077156,2.5945697449215067e-05,0.004789037499252081,2.3708574020682267,SMAD1
0.5548608195922633,0.15774232522271295,4.301492778599194,3.056897891398382e-05,0.004789037499252081,2.222811618225034,PDIA4
0.41212270748295343,0.08316411451695462,4.293425017173282,3.157412568241926e-05,0.004789037499252081,2.193615058684884,MFGE8
0.27683788273692844,-0.03415318989627032,4.281336181653452,3.313983812779071e-05,0.004789037499252081,2.1499452377027097,TALDO1
0.380853236511547,0.031144364749096362,4.275576982151508,3.391169729685377e-05,0.004789037499252081,2.129173891625644,CDC26
0.6856913403030659,0.08228092269747347,4.275398519746025,3.393588854306628e-05,0.004789037499252081,2.128530585416872,STAT2
