log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
0.3886285276114861,0.1173670980142809,7.050932504633202,5.5559297488497666e-12,1.5639942243012093e-08,16.742354508265876,PPM1F
0.42858723084143596,0.24679849072339174,6.83070094685027,2.3201447666981102e-11,2.6818738627334017e-08,15.377446599489398,TXNDC9
0.4785760209492362,0.184382288430913,6.798095695511652,2.858124898117302e-11,2.6818738627334017e-08,15.178435032697143,PDIA4
0.869100124606121,0.17481187500512016,6.7337541252393365,4.303091031015065e-11,3.028300313076852e-08,14.788052329315724,ARF6
0.8038109350111957,0.40153432412476153,6.60027730689919,9.955900423542273e-11,4.6854038129630415e-08,13.98815217649384,EIF2AK2
0.5278831210186596,0.17301670363929472,6.599782577194156,9.986651111111279e-11,4.6854038129630415e-08,13.98521246247851,AP1G2
0.5611298721084251,0.19015802183256478,6.513954300808282,1.7003783443051772e-10,6.837950056027249e-08,13.478037300783962,LAT2
0.43614339054488177,0.05482322232804447,6.467392998567473,2.2641456320709863e-10,7.966962442849783e-08,13.205253374518351,NECAP2
0.6838678043237555,0.3322646664812858,6.328939966803407,5.252987885023168e-10,1.6430178773711354e-07,12.403966523401317,VPS4B
0.679981720043441,0.16442197950541323,6.284471333769787,6.861688875282939e-10,1.9315654183921472e-07,12.149754139538397,CACNB3
0.42787417164694996,0.15957321126745258,6.266958409620077,7.619759052674422e-10,1.9499656121162274e-07,12.050060510118888,WASHC3
0.5750546131878116,0.3115521404737073,6.251393342659102,8.361852802991358e-10,1.9615513033683892e-07,11.961655705161954,RGCC
0.7438270319677428,0.2629499527624232,6.194807549177167,1.1704187758667904e-09,2.534406810819242e-07,11.641859085382725,SARG
1.0238591778840878,0.04457325684376777,6.160301263268459,1.4350347286346122e-09,2.7374328355628345e-07,11.448075380757695,SERPINH1
0.887573942585723,0.29391652845406446,6.157529135946731,1.4586675855574606e-09,2.7374328355628345e-07,11.432547924233502,PLCB2
0.8134933967931335,0.2704241410028266,6.142462004474351,1.5939238712114295e-09,2.804309810912609e-07,11.348258253494928,NAA80
1.000971596266403,0.3081004500637717,6.128367733324053,1.7314985219722582e-09,2.8671578466775924e-07,11.269572513014692,AKT2
0.4935547578681654,0.1756429297537633,6.036143056314462,2.964910512642249e-09,4.6367906072710723e-07,10.758562323334287,SEC31A
0.5528154530457068,0.11436805415930286,6.026140379111827,3.1417488649420747e-09,4.654748976216811e-07,10.703542199776786,PRKAR2A
0.45161298601032096,0.12511354132833022,5.940389203806269,5.145770256686656e-09,6.842280283912216e-07,10.23512244140998,LETM1
0.5023672112852626,0.14088426447285635,5.935460940589486,5.2928348618798e-09,6.842280283912216e-07,10.208379303043534,NFKB1
0.5408693889150268,0.28248872172323936,5.933665334013523,5.3474304172670956e-09,6.842280283912216e-07,10.198640285477536,DCTN2
0.5829986970373218,0.14016941986391274,5.888010518007306,6.935672786576577e-09,8.247351146106107e-07,9.951881905288358,INPPL1
0.44447187012809397,0.08698283594377763,5.877142352992348,7.376809773541173e-09,8.247351146106107e-07,9.893386309121462,HMGCL
0.5083806412565626,0.21353278556479996,5.868535014361687,7.74548617191763e-09,8.247351146106107e-07,9.847126204139473,ATG16L1
0.5886908993138942,0.2878484649752455,5.861898358658149,8.041961348952351e-09,8.247351146106107e-07,9.81149802909488,DAB2
0.3050053577847716,0.11342116533784606,5.861206114397918,8.07351543351739e-09,8.247351146106107e-07,9.80778382180335,SUGP1
0.37204167674458843,0.14049656759211496,5.858384074328445,8.203404337157051e-09,8.247351146106107e-07,9.792646257956045,HTRA2
0.41978797213378244,0.23908937169503625,5.831250846460215,9.560864700834242e-09,9.280632459602894e-07,9.647428078076688,DLG4
0.5450266290116336,0.2990759380375165,5.800459636230517,1.1367266150833591e-08,9.809359076706234e-07,9.483348143124257,VASP
0.30787857032274035,0.05586085486566279,5.799335608535764,1.1439141976222276e-08,9.809359076706234e-07,9.477372852590653,IGF2BP3
0.837329034538864,0.33970292889895753,5.797269380816146,1.1572423778211848e-08,9.809359076706234e-07,9.466391512241673,MGMT
0.5529181879606724,0.30297344042292523,5.7952122149608485,1.1706623938911978e-08,9.809359076706234e-07,9.455461745108257,PPP1R12A
0.28621403003048873,0.0836108785249301,5.792556646142845,1.1882105314472222e-08,9.809359076706234e-07,9.441357685185755,CHMP6
0.3096522819580298,0.12101343572082782,5.787895102566231,1.2196361196615211e-08,9.809359076706234e-07,9.416613367195792,OPLAH
0.752214574559772,0.22578528234987646,5.767697144907649,1.365413753593583e-08,1.0676776989905376e-06,9.30960112980599,PDLIM5
0.4579079366463041,0.1767483262936509,5.757805473046861,1.442866390678822e-08,1.0977483485840226e-06,9.257313298177477,CASP7
0.40017968087808636,0.1630406619585264,5.7517656009179605,1.4922461846132195e-08,1.1054402657068982e-06,9.225425063388874,COMMD1
0.9313117129688074,0.43067799745427965,5.745226936633614,1.547559608138623e-08,1.1170205889513395e-06,9.19093658103061,UFD1
0.6074324990942052,-0.061149609265691796,5.73983277030563,1.594690068851492e-08,1.1222631359542373e-06,9.16251078727899,MAPKAPK2
0.5222616802734067,0.29915568364115286,5.695827138653967,2.035102440120368e-08,1.397271553399716e-06,8.931491600264719,ARHGAP45
0.40927513880932787,0.19844115372720822,5.6878424975731035,2.1268192862220067e-08,1.4254753073130831e-06,8.889742098156171,TJAP1
0.6989717335776485,0.3646732488900891,5.679329062254473,2.2290415664741494e-08,1.4592446534011e-06,8.84528458601844,GCC1
0.223299697894536,0.00509007699743556,5.663796073063575,2.4280095705234877e-08,1.5533743047780953e-06,8.76432211922197,RP2
0.5201140391786923,0.16925992840413287,5.652307653757226,2.5861843807296663e-08,1.6178020070564469e-06,8.704567096345626,NUMB
0.6454343848611088,0.27672162437058045,5.642261312745326,2.732688325915795e-08,1.672286442924557e-06,8.652400652407852,ACADSB
0.41390959641252245,0.24151843289595532,5.634330270813563,2.8540198965146884e-08,1.7093757465295421e-06,8.611276009883195,VASH1
