log_fc,ave_expr,t,p_value,adj_p_value,b,uniprot_id
0.7858645654230699,0.23489504487467588,5.469754015689228,3.082198691493917e-07,0.0002967098553641409,6.482390189011989,VPS53
0.8035894237725397,0.04964077636894089,5.439841633390876,3.513802570124502e-07,0.0002967098553641409,6.360451541886631,FGR
1.2246385463669056,0.2890883256253553,5.358643921376655,5.005913128602765e-07,0.0002967098553641409,6.0312730823081075,CORO1A
0.769297594499565,0.12996374309356928,5.324621767448117,5.801441594939293e-07,0.0002967098553641409,5.894152358448977,PDIA4
0.7842927784189256,0.15252001676548968,5.31788505509029,5.973021592020124e-07,0.0002967098553641409,5.867058377591766,TJAP1
1.1737015559280755,0.3367265063298117,5.2538306250032925,7.872926202602179e-07,0.0002967098553641409,5.610397685918299,CRACR2A
1.021427882340246,0.28306926366521884,5.2168399048895715,9.226896929507026e-07,0.0002967098553641409,5.462976182349257,PPP1R12A
1.023435540925746,0.16557685598521593,5.1855248491982335,1.0548727873040892e-06,0.0002967098553641409,5.33863694377129,LAT2
0.7594132773105585,0.07476606731721688,5.175328398842168,1.101773820669327e-06,0.0002967098553641409,5.2982433385766345,CEP85
0.6831441163511676,0.09930591230014228,5.173995256884888,1.1080544096203279e-06,0.0002967098553641409,5.292965416172221,STX4
0.8926203625646194,0.2199728056513951,5.153728306800144,1.2079491752210007e-06,0.0002967098553641409,5.21282458507166,LYN
0.7734036857491144,-0.08071328666520855,5.142905817482056,1.2648377493320392e-06,0.0002967098553641409,5.170103837375361,PHLDB1
0.7952105690770384,0.06967130508826652,5.078081303464584,1.6644694092068698e-06,0.00036042164514748755,4.9153076432488625,DNMBP
0.7166685783432123,0.09911013235537387,5.043669690566476,1.9241631104788865e-06,0.00037291322992338616,4.78082037901188,WASHC3
0.47719044673129174,0.11702665118749953,5.022595125367905,2.102272075075981e-06,0.00037291322992338616,4.698723608818895,BLOC1S3
1.0457528168101484,0.08294884522150703,5.02064104034607,2.1195778610210226e-06,0.00037291322992338616,4.691121720518282,INPPL1
0.8548876922588651,0.1019558808123462,4.99256153779582,2.3841195315122194e-06,0.00038296383975977463,4.58207978945495,AP1G2
0.8825036656026097,0.1577347312169441,4.978023386750451,2.5334490036976254e-06,0.00038296383975977463,4.525766900659772,SERPINB1
0.7598904313149155,0.15278608416713466,4.973212923395425,2.5848358633874663e-06,0.00038296383975977463,4.507155446219105,SMAD1
1.0138643313149773,0.3433010971188847,4.949582764041947,2.852358227949525e-06,0.0004014694205838956,4.415888578397768,TNIP1
1.2822340428274943,0.47015129029634267,4.915056552077504,3.2922599737271996e-06,0.0004038587890358322,4.283010151965573,CDC42BPB
0.7263034604284274,0.1407273945348719,4.906594079638183,3.409765918582829e-06,0.0004038587890358322,4.250527411603246,IMPA1
0.6416471087628425,0.20670779571654993,4.905501968861443,3.425224483993384e-06,0.0004038587890358322,4.246337885246993,TXNDC9
0.8323143892313012,0.30017025877022085,4.9042379800519615,3.4432010432895108e-06,0.0004038587890358322,4.241489713922817,CMC1
0.5885234127980576,0.07578577536346705,4.873822395708464,3.904517320114757e-06,0.0004396486502449216,4.125057444306851,DXO
1.3323155102850606,0.36259006819321954,4.852121336153242,4.2698301924015745e-06,0.0004535276406638915,4.042256310203138,RHOC
0.9548003057387606,0.17987756490389517,4.84760114457952,4.349998684875691e-06,0.0004535276406638915,4.0250379780004675,NFU1
0.6734353953004878,0.06590795716192513,4.829972550751236,4.676861210561257e-06,0.0004701915824189264,3.9579817273444498,ABL1
0.7524968269875957,0.05395878541660971,4.820005105380933,4.872106064263394e-06,0.00047293029554832603,3.9201341096817313,LBR
0.6896280665238885,0.059262867458555836,4.803781054429207,5.206956344592564e-06,0.0004802832812034059,3.8586331685509485,CEP20
1.1040532595358166,0.3576195109154401,4.7999565533069255,5.289087643803049e-06,0.0004802832812034059,3.844154310649831,MAP2K6
1.2089536971570434,0.31447703607292393,4.772383448509319,5.919593475986196e-06,0.0004904483621990407,3.739980619740331,BIN2
0.7145691279167314,0.034612153099535546,4.769649457548133,5.985947026571891e-06,0.0004904483621990407,3.7296718080683178,GIGYF2
0.6928936009022472,0.0159020446953982,4.768568464698184,6.012381223854214e-06,0.0004904483621990407,3.72559682747219,RNF41
0.6978149983466841,0.10125834494596289,4.759721755475441,6.233015163926817e-06,0.0004904483621990407,3.6922694716669167,CNPY4
0.9540955461603364,0.26728985499401314,4.757633235890825,6.28623748391917e-06,0.0004904483621990407,3.684407260875883,PLEKHO1
0.8205255258566658,0.0746177645388946,4.751450554578433,6.446390551106397e-06,0.0004904483621990407,3.6611453316699603,NFKB1
1.1053741386896465,0.44893020769026365,4.742410319148302,6.687711879428301e-06,0.0004954186563313334,3.6271663095554985,CMIP
0.621842946399316,0.0564466170241189,4.723211578863029,7.2296263622095855e-06,0.0005121127444613142,3.5551405187311786,BNIP2
0.6183212810816879,0.0487502599260558,4.721603144616885,7.276912887549759e-06,0.0005121127444613142,3.5491147174547226,CRYBB1
1.1464688877734168,0.03773562846352258,4.704285828467688,7.805407433108579e-06,0.000526354119775778,3.484319916419489,DECR1
0.8461156854221157,0.1138929556278719,4.694440564456795,8.122268228643902e-06,0.000526354119775778,3.4475501015997985,ATG16L1
0.7868870436779528,0.2771419199154357,4.692490889073492,8.186479514038708e-06,0.000526354119775778,3.4402743217126766,VASH1
0.973282616069252,0.15256308346862024,4.690463159695695,8.253783454629468e-06,0.000526354119775778,3.4327093019516344,PTPN1
1.0461902704097086,0.25139713520802304,4.683997017287846,8.472008051844212e-06,0.000526354119775778,3.4085994375451527,GTPBP2
0.9854451260250876,0.1628956636807355,4.680245545012324,8.601168564719642e-06,0.000526354119775778,3.394621300762754,CEP170
1.090629411340055,0.23359960149017148,4.671792318053944,8.899241243941479e-06,0.0005330077468445802,3.363150449680278,SMTN
1.1974839798523158,0.1846889244427743,4.656023476279393,9.482248412507996e-06,0.0005560943600252086,3.304541307516361,PPP2R5A
1.133918425209916,0.31758948207553783,4.62611354299791,1.069138532345262e-05,0.0005749584774121147,3.193722784939963,VPS4B
0.8505510937159406,-0.009663345680735359,4.624128325388852,1.0776719549294248e-05,0.0005749584774121147,3.186383688896596,PRKAR2A
0.8711196722182329,0.19382963349892107,4.618063238812525,1.104153175205046e-05,0.0005749584774121147,3.163974437734737,SYTL4
1.1935962046176802,0.3223870076390304,4.615925983351359,1.1136340896315026e-05,0.0005749584774121147,3.156082245089001,TACC3
0.8646738437778065,0.08044634767550786,4.6114176894565,1.1338921818042765e-05,0.0005749584774121147,3.139442322465051,HCLS1
0.9498308580320921,0.12581926059542023,4.610877358155927,1.1363439813309124e-05,0.0005749584774121147,3.137448688316546,EEF1D
0.9430990223863874,0.10825693278523477,4.609884845941148,1.1408609703478258e-05,0.0005749584774121147,3.133787058111743,CALCOCO2
0.9445573273593999,0.33641495469926797,4.608633365986954,1.1465813224499952e-05,0.0005749584774121147,3.12917075727651,NCK2
0.38041590310037104,0.03434393112962613,4.603032279451357,1.1725252050189727e-05,0.0005749584774121147,3.1085201253344774,RP2
1.096404045117528,0.18808839490920434,4.600457942744951,1.1846391364086199e-05,0.0005749584774121147,3.099034268844539,PPIB
1.3539234454544335,0.1377994085786169,4.593647869809699,1.2172720135359562e-05,0.000580783172559952,3.073957268829247,EDF1
1.1153012929171722,0.10593333427835949,4.585882924857693,1.2555424496688549e-05,0.0005890586659696378,3.0453935478649417,CIRBP
1.016536875484951,-0.06873598119684413,4.579473310512125,1.2880079204072893e-05,0.0005943839829420524,3.021839155791559,NFE2
0.9139076500369775,0.15272713870436153,4.56180775005959,1.3817467552773467e-05,0.0006048309720215342,2.9570319879653244,DCTN2
