"m.z" "r.t" "p.value" "t.score"
440.22751 8.348 0.1087675697 -0.0572487725
296.95007 11.91 0.1087675697 28.6990696001
487.30560 11.514 0.1087675697 -0.0476392327
99.51218 7.619 0.1200864398 -0.0594514285
203.05259 1.204 0.1200864398 -0.1316056592
363.06231 1.036 0.1200864398 0.1790365094
382.14517 12.078 0.1200864398 1.1736565449
324.19171 10.394 0.1200864398 0.4404618980
204.12297 0.92 0.1200864398 0.3844251574
487.03583 1.444 0.1200864398 -0.1879804658
205.10695 10.206 0.1200864398 -0.5422732525
388.25410 9.464 0.1200864398 -0.0207857958
205.12233 10.874 0.1200864398 -0.2427139789
298.18579 10.238 0.1323074942 29.7840748453
314.18100 9.212 0.1323074942 -0.2249348943
464.08922 11.123 0.1323074942 -0.5853607244
191.98266 0.935 0.1323074942 0.0930892819
175.09635 5.995 0.1323074942 0.0839120054
129.05452 7.943 0.1323074942 0.0884514885
260.16772 11.756 0.1323074942 -0.7339646762
217.04958 0.799 0.1323074942 0.0504118700
295.07913 5.605 0.1454705573 -0.1325703983
453.18585 12.336 0.1454705573 -0.5556125881
309.18085 10.921 0.1454705573 -0.1145808431
168.09294 7.024 0.1454705573 0.1268263808
272.94442 0.605 0.1454705573 0.0529038219
132.99174 11.641 0.1454705573 -0.0811581600
173.92615 11.13 0.1454705573 0.1824105418
110.54134 1.31 0.1454705573 0.1201840624
416.35181 10.38 0.1454705573 -0.3278634032
302.06729 10.869 0.1454705573 0.0172203610
272.07651 7.249 0.1454705573 -0.2690362408
130.08608 3.859 0.1454705573 0.1289985056
314.18103 9.232 0.1454705573 -0.2782449457
389.16269 10.288 0.1454705573 -0.2631889687
217.05670 5.627 0.1454705573 0.0219887060
193.09712 6.272 0.1454705573 0.1145315840
493.13580 8.792 0.1454705573 0.5121443442
279.11602 12.082 0.1454705573 -0.2765798258
201.98379 6.282 0.1454705573 0.1601725054
699.36720 0.627 0.1596137650 -0.0953598818
180.97290 1.07 0.1596137650 0.0226045361
174.95605 1.643 0.1596137650 0.0819155393
256.01510 9.976 0.1596137650 -0.0830909798
461.80297 1.263 0.1596137650 1.2019125241
132.06535 4.662 0.1596137650 0.0938044379
245.21099 11.725 0.1596137650 0.2834755057
154.12262 4.195 0.1596137650 -0.2594355978
233.12847 10.953 0.1596137650 0.2106365892
190.92843 10.84 0.1596137650 0.2150829198
414.33618 10.38 0.1596137650 -0.6512884410
231.93157 9.376 0.1596137650 0.0726030527
73.06475 7.028 0.1596137650 0.0344076715
160.13321 5.706 0.1596137650 -0.5616702395
104.03526 0.832 0.1596137650 -0.1715785453
211.10753 8.605 0.1747731493 0.4950764728
150.12764 10.599 0.1747731493 0.0385827628
328.16675 10.866 0.1747731493 -0.1505780871
189.08695 10.311 0.1747731493 0.2191796106
83.03560 0.578 0.1747731493 0.0263160665
163.09646 8.511 0.1747731493 0.0058590220
388.25419 9.449 0.1747731493 -0.0077573509
145.07600 11.109 0.1747731493 -0.0118205528
159.07629 1.01 0.1747731493 -0.0779650129
332.24300 9.924 0.1747731493 0.2644092794
458.98352 1.44 0.1747731493 -0.1125194180
190.15486 1.3 0.1747731493 29.9251895591
107.04896 8.69 0.1747731493 -0.3317374471
89.02439 1.449 0.1747731493 -0.2478089878
255.13494 9.538 0.1747731493 -0.1104964017
146.05992 10.774 0.1909822112 0.2101224477
189.14840 10.117 0.1909822112 -0.7138189206
705.82720 8.883 0.1909822112 27.7779476009
235.96117 3.8 0.1909822112 0.2574726272
719.96772 12.469 0.1909822112 0.6031387548
72.08071 0.917 0.1909822112 0.0411168232
347.84913 2.085 0.1909822112 0.2606120372
421.16730 12.055 0.1909822112 0.0392469415
314.18103 9.221 0.1909822112 -0.2129829838
328.10279 10.232 0.1909822112 0.0297287953
168.12290 3.516 0.1909822112 0.0941710335
208.10014 4.098 0.1909822112 0.0313488288
88.98779 8.834 0.1909822112 0.0000000000
263.17526 10.779 0.1909822112 -0.3850502871
92.04305 1.438 0.1909822112 0.0994984837
75.00862 7.446 0.1909822112 -0.1382026346
451.21470 10.875 0.1909822112 0.5198597454
250.17998 7.782 0.1909822112 0.0677787215
244.07913 1.192 0.1909822112 -0.1386389390
185.12834 7.4 0.1909822112 -0.1806255949
281.02414 3.841 0.1909822112 0.1452590282
226.12834 4.744 0.1909822112 -0.2228301825
364.09756 6.636 0.1909822112 0.5561867603
146.06332 5.783 0.1909822112 0.0000000000
90.52582 0.761 0.1909822112 0.0367577589
152.03747 0.922 0.2082714900 -0.2889948890
374.59629 1.031 0.2082714900 0.2844972669
